V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,Q5,P7,Q7,P9,Q9,P10,Q10,P11,Q11,P12,Q12,P13,Q13,P14,Q14,LoadMargin
1.045,1.07,1.042,-5.0041,-18.34,-20.892,259.93,53.304,-2.1403,6.1325,1.8334,1.008,-0.081043,34.076,13.496,9.0793,2.5488,4.5667,1.248,4.9017,1.3822,14.722,6.4213,24.494,4.7232,188.85
1.045,1.07,1.0506,-4.1382,-14.541,-15.904,215.3,46.874,-2.8657,6.0497,0.68597,-1.0728,-0.42748,21.985,11.264,7.3973,5.8127,4.1979,2.1645,4.8743,2.0466,12.526,6.7782,11.401,7.0269,174.32
1.045,1.07,1.0428,-4.5125,-16.566,-19.162,234.77,35.577,-5.1066,6.434,2.1313,1.2144,-0.9471,41.512,14.03,10.903,8.4957,3.9178,1.1455,4.9422,1.4448,12.949,5.6544,13.795,2.9822,186.83
1.045,1.07,1.0372,-4.619,-17.083,-19.598,240.35,37.52,-5.5473,7.2945,0.58194,0.13139,-0.23255,46.161,20.306,8.1663,7.1531,5.0887,1.361,6.4802,1.4642,14.208,6.0479,11.143,1.4909,145.63
1.045,1.07,1.0469,-3.8185,-14.164,-15.721,199.09,19.568,-4.5584,6.4858,1.0559,-1.6452,0.18705,35.45,15.095,3.3452,6.829,5.6196,1.8999,4.9567,1.5188,16.656,7.4347,9.1854,4.8576,116.52
1.045,1.07,1.0499,-4.1784,-14.613,-16.376,217.47,43.408,-3.844,8.706,1.5114,-1.8785,1.0972,31.217,15.547,8.7363,4.965,3.3345,1.7473,6.0712,2.0678,9.4566,4.0324,7.5532,3.2931,144.23
1.045,1.07,1.0375,-4.5884,-16.092,-17.556,238.28,62.636,-4.2625,5.8707,2.3061,0.28458,-0.41493,21.889,20.111,8.9194,7.6,3.4418,0.81709,7.6989,0.65103,9.4455,5.6453,14.251,6.7303,97.787
1.045,1.07,1.0576,-4.1796,-15.012,-16.468,217.87,37.22,-3.9203,10.137,1.6237,0.69556,0.35317,21.718,12.324,11.575,0.66618,4.7066,1.5518,7.2364,1.6841,13.706,5.2458,9.726,3.853,152.82
1.045,1.07,1.0423,-4.7321,-16.439,-18.896,245.77,59.991,-4.706,7.1553,1.3834,1.0912,0.83481,34.397,18.137,7.6034,2.5676,1.9784,0.79121,3.65,1.5039,8.3444,5.2613,16.777,4.4761,40.083
1.045,1.07,1.0413,-4.7264,-17.303,-19.944,245.85,42.714,-5.0234,7.604,0.84664,-0.10676,0.37516,41.233,13.78,7.9194,6.6719,3.936,0.74428,4.7624,1.0229,13.051,4.603,19.537,5.0618,117.87
1.045,1.07,1.0466,-4.4492,-16.053,-18.185,231.37,44.573,-3.4891,4.9673,0.82562,-0.15688,1.2166,37.168,12.916,9.4062,4.5863,1.7979,1.7042,7.3504,1.1418,14.529,4.973,8.7319,5.9626,176.29
1.045,1.07,1.0289,-4.7647,-17.767,-19.758,247.6,45.587,-3.5318,5.6718,1.1959,1.6269,1.9135,33.435,25.021,7.5597,5.2509,4.447,1.6273,6.3325,1.4825,18.46,6.8772,18.519,2.9953,79.32
1.045,1.07,1.037,-4.6232,-16.852,-19.127,240.42,41.796,-1.0726,9.3528,1.2541,-0.49756,-0.69028,39.228,20.277,7.3361,9.3642,2.1264,0.86066,9.0577,1.0219,10.15,2.3019,17.716,2.1136,150.19
1.045,1.07,1.0417,-4.8017,-16.88,-18.9,249.43,64.814,-6.8889,6.0544,1.4792,0.20449,1.169,30.425,18.047,8.9559,5.392,3.5698,1.5888,4.0881,1.8966,15.18,5.9034,10.793,2.5352,216.14
1.045,1.07,1.0384,-4.8337,-16.57,-18.524,251,70.124,-4.5285,9.7177,1.376,-0.17823,0.98284,29.28,19.472,12.873,4.3823,2.9997,1.5986,4.9935,1.5202,9.4463,7.6001,6.5541,5.2449,134.55
1.045,1.07,1.0337,-5.1522,-18.267,-20.067,267.36,74.825,-5.1047,7.2568,2.0904,1.5902,0.16168,22.515,21.626,8.7093,2.9038,2.9068,1.9106,2.4221,1.2679,21.103,6.999,17.281,5.5488,149.85
1.045,1.07,1.0445,-4.8363,-17.003,-18.95,251,68.604,-2.8467,4.035,1.7338,-0.64825,0.44292,23.71,12.982,11.917,6.1509,2.5574,1.3211,5.7961,1.8205,12.084,5.2884,17.173,4.8335,166.49
1.045,1.07,1.0421,-4.0448,-14.635,-16.718,210.76,24.807,-3.4843,9.9192,0.71849,-0.015859,-1.6571,37.839,17.55,9.8273,6.5002,2.123,2.3058,5.0904,1.671,10.987,3.7948,9.8111,7.6366,158.32
1.045,1.07,1.0353,-5.0571,-18.815,-20.446,262.91,56.192,-3.9327,9.108,1.8455,0.52612,0.37956,22.082,18.474,11.017,3.9369,4.3941,2.538,8.1238,2.0519,20.514,6.0531,22.496,5.8182,137.54
1.045,1.07,1.0361,-5.2367,-19.223,-21.819,271.88,61.35,-5.1253,5.2298,1.3872,1.206,-0.76578,34.669,13.837,14.646,7.5555,4.7223,1.0037,8.3883,2.4443,11.817,6.4976,20.792,5.3901,121.41
1.045,1.07,1.0483,-3.8857,-14.176,-15.472,202.53,26.17,-3.9104,7.6927,1.6622,1.5762,-1.675,22.86,14.611,6.3631,7.0872,2.0077,1.422,5.0873,1.3592,17.7,6.2266,13.029,6.1549,158.27
1.045,1.07,1.053,-4.6656,-16.38,-18.207,242.49,62.567,-3.4225,5.7977,1.1725,-1.0495,-1.4008,28.007,10.273,8.8981,3.5916,4.1179,2.0859,6.4401,1.8506,14.036,5.1678,9.3825,5.1903,198.71
1.045,1.07,1.0395,-5.3663,-19.484,-21.852,278.62,69.91,-3.8793,8.2123,1.3555,-3.412,0.29873,35.254,10.433,12.085,4.5501,2.5954,1.5247,8.6849,2.1073,15.89,9.6029,19.094,6.4129,170.93
1.045,1.07,1.0393,-4.5703,-16.064,-17.434,237.52,59.444,-3.8717,8.6299,2.1721,0.32134,0.74017,22.227,19.786,6.4151,5.564,2.9526,2.0871,4.1373,0.83362,17.635,6.8178,11.754,4.9802,39.62
1.045,1.07,1.0468,-4.3872,-15.355,-17.246,227.92,53.145,-2.2768,4.5298,1.6641,0.023369,-0.84078,29.866,11.504,7.9537,8.8542,4.8367,1.8465,8.0618,1.6759,4.0666,6.5905,13.124,5.2742,87.651
1.045,1.07,1.0614,-4.2807,-15,-16.351,222.72,55.239,-4.5597,4.3503,1.4666,-1.474,-0.76284,15.679,4.6556,11.667,4.0209,2.6163,1.8869,6.8418,2.0669,13.509,5.1814,12.291,6.5095,116.3
1.045,1.07,1.0549,-4.4977,-15.711,-17.474,234.03,54.438,-5.0092,8.8835,1.8728,1.8699,-0.76266,21.119,5.669,11.212,7.7688,1.5566,1.7528,5.9389,1.4488,11.956,7.9018,13.752,4.3622,111.76
1.045,1.07,1.0403,-4.6906,-16.744,-18.611,244,52.609,-5.2326,11.001,1.9983,0.18901,-0.29496,24.923,15.935,12.092,6.3863,3.575,1.5848,6.2261,1.4267,10.387,4.7235,18.326,7.7085,146.04
1.045,1.07,1.0394,-4.5265,-16.306,-18.669,235.49,41.371,-5.6209,8.71,1.5142,1.6449,0.76246,39.493,13.88,6.3313,9.3832,3.9311,1.5675,4.9031,1.273,11.016,5.9913,14.55,6.0559,177.88
1.045,1.07,1.0483,-4.5142,-15.735,-17.264,234.68,59.147,-3.2323,8.8187,2.3491,-2.8824,1.5695,22.417,18.451,11.247,2.2826,4.2372,1.7023,5.3489,1.0905,12.348,4.2615,10.89,2.0681,39.902
1.045,1.07,1.0483,-4.623,-16.671,-18.498,240.62,48.41,-4.8307,10.056,2.3896,0.65639,-0.58878,24.843,13.377,7.615,2.995,4.6599,2.0153,3.0633,1.4607,18.174,6.7286,18.449,4.1395,166.43
1.045,1.07,1.0344,-4.5349,-17.006,-18.837,235.9,38.084,-2.6561,5.863,1.1707,0.078159,-1.9064,32.063,20.415,14.354,6.692,4.9323,1.4085,5.7055,1.4177,20.327,7.9364,10.299,5.8583,203.99
1.045,1.07,1.0328,-4.5845,-16.126,-17.44,238.06,61.513,-3.337,7.3246,2.5877,-0.12274,0.42487,19.831,21.753,12.213,8.3985,5.8741,2.0178,6.0513,2.2212,10.064,7.4394,11.51,6.2601,154.67
1.045,1.07,1.0476,-4.4282,-15.072,-16.58,230.19,61.767,-3.0588,9.4328,1.2532,-2.1564,-0.37671,21.739,19.572,13.139,0.27044,3.6006,0.96635,6.0691,1.9923,6.7484,5.5455,7.5134,5.9982,160.71
1.045,1.07,1.04,-4.7629,-17.006,-19.75,247.27,54.397,-4.7092,3.1029,1.5463,1.2741,-0.39913,44.42,16.701,5.9951,4.7335,3.3633,1.8213,4.6882,2.5141,11.549,3.714,13.347,5.2827,95.017
1.045,1.07,1.0297,-4.9897,-19.054,-21.533,259.8,34.368,-6.0396,12.556,1.4333,0.96363,0.36285,42.725,18.203,9.6076,8.0875,4.7657,1.7416,7.5306,1.9505,19.203,9.382,20.239,3.5243,145.72
1.045,1.07,1.0334,-5.5387,-19.691,-22.316,286.91,84.389,-4.4579,3.1105,1.5698,0.074501,0.44946,34.231,18.234,11.942,7.9226,3.8765,1.039,5.7791,1.9677,13.854,5.1249,18.391,1.0765,102.21
1.045,1.07,1.0497,-4.0182,-15.468,-16.958,209.75,15.994,-4.1487,7.6869,0.76733,-1.6091,-1.9503,27.421,13.669,7.5209,4.2111,3.1329,0.7711,8.6113,1.3536,19.012,6.53,20.505,5.7536,102.95
1.045,1.07,1.0425,-4.8777,-17.644,-19.866,253.34,57.966,-3.911,4.6839,2.4575,0.37557,-1.6401,37.619,10.545,10.028,8.397,3.7823,2.2236,7.5356,1.8385,16.574,7.4512,8.6565,5.8222,144.44
1.045,1.07,1.0447,-4.3531,-15.583,-17.168,226.48,46.694,-3.0989,6.8249,0.65512,-0.38564,-1.7715,23.858,14.959,9.8172,6.2575,2.7458,1.2326,6.1222,1.1968,13.088,7.2944,15.097,6.7412,120.64
1.045,1.07,1.0446,-3.8321,-14.744,-15.476,200.05,17.036,-5.4877,7.465,1.1521,-0.045789,1.2898,14.865,21.987,11.802,4.5564,4.3871,0.70536,9.3616,1.0523,20.182,4.5417,14.89,4.2182,154.01
1.045,1.07,1.0461,-4.1806,-14.975,-16.862,217.42,38.556,-2.9326,5.1113,1.7604,0.83578,1.2937,31.478,16.503,8.1431,5.3024,3.4584,1.7239,3.9777,1.7333,14.324,5.7976,10.231,2.709,129.07
1.045,1.07,1.0449,-5.3418,-19.018,-21.228,277.26,75.591,-2.3847,8.5244,1.6243,-0.50145,0.3416,26.315,7.8773,10.62,6.4646,4.4043,1.7658,4.1022,1.4022,17.757,7.6487,20.43,3.7,115.01
1.045,1.07,1.035,-4.2428,-15.516,-16.772,220.79,38.668,-2.866,8.1708,1.943,-1.2364,-0.0016668,22.552,20.593,11.255,8.7057,2.7178,2.1683,8.0761,1.4532,13.316,9.0168,15.166,5.4287,99.846
1.045,1.07,1.0474,-4.7484,-16.705,-18.824,246.78,58.675,-3.0751,8.6034,1.7117,0.59991,0.64983,33.286,10.227,10.451,4.8219,2.2834,2.3988,7.3025,1.7137,12.145,5.5555,8.6534,6.7829,141.06
1.045,1.07,1.0351,-4.949,-17.778,-20.191,256.97,58.34,-3.857,7.0014,1.9374,0.84166,-0.20315,41.218,17.97,5.115,8.1964,5.1641,1.7718,5.6476,1.6515,13.73,3.7847,13.466,4.9077,160.25
1.045,1.07,1.0378,-5.086,-18.25,-20.588,264.12,62.949,-4.6139,8.303,2.2666,0.71795,0.48271,35.358,17.288,6.2394,3.8584,3.552,2.1768,6.0363,1.9266,14.427,6.6991,18.739,4.1095,168.25
1.045,1.07,1.0387,-4.5627,-16.521,-18.245,237.35,49.756,-6.1705,7.3196,1.3222,-1.627,0.38472,28.281,20.569,8.7045,6.8302,3.8017,2.2292,3.5495,1.9429,19.267,5.301,14.117,2.3987,108.83
1.045,1.07,1.0427,-5.1393,-17.807,-20.156,266.54,80.001,-5.5553,4.6864,1.6814,-0.96694,1.8543,31.6,9.9603,9.106,7.548,3.1928,2.1632,4.1336,1.564,11.958,4.9666,14.987,5.9237,77.924
1.045,1.07,1.0338,-4.9251,-17.693,-18.88,255.76,68.862,-2.0099,7.5252,1.2605,-1,-1.1846,18.867,22.905,8.0799,4.9493,4.1172,2.1986,5.4049,2.4276,22.556,6.156,14.301,5.2786,121.33
1.045,1.07,1.0475,-4.7961,-17.097,-18.426,249.25,66.485,-3.1571,6.199,1.0688,0.43338,-0.25918,16.006,14.371,9.0541,4.8722,4.2993,1.6599,7.4854,1.8839,17.478,1.6975,16.141,5.6874,142.14
1.045,1.07,1.0394,-4.936,-17.529,-19.471,256.3,67.116,-4.3757,5.7642,1.0767,1.0373,-0.3146,24.495,17.803,8.6308,4.867,4.5437,1.2672,7.0951,0.64654,9.5485,4.8014,21.531,6.2064,141.56
1.045,1.07,1.0419,-4.7091,-16.831,-19.072,244.69,53.25,-2.3559,6.8033,1.219,0.54408,-1.2327,34.147,11.176,6.9313,7.6334,2.1154,2.0311,9.2641,1.9813,6.5341,7.1271,20.18,7.5273,142.57
1.045,1.07,1.0374,-4.891,-17.656,-20.249,253.87,57.895,-3.8804,3.2291,1.2676,-1.8946,1.0212,42.605,17.75,9.3102,3.4894,3.7495,1.7491,7.7047,1.3506,9.6382,6.8444,15.531,4.9318,72.531
1.045,1.07,1.039,-4.6712,-16.444,-18.331,242.7,58.935,-4.8294,7.9358,2.3729,-0.4845,-0.050638,29.732,23.141,10.913,3.3504,4.956,1.6298,7.9221,2.8355,6.8279,5.532,11.876,3.1204,171.21
1.045,1.07,1.0427,-4.4384,-16.129,-18.286,231.12,36.586,-4.0044,10.233,0.91869,0.25052,-0.61028,34.118,16.317,8.4035,7.9521,3.1411,1.7942,5.112,1.1786,12.702,4.7694,17.506,2.9092,122.51
1.045,1.07,1.0568,-4.5974,-16.08,-17.949,239.32,55.548,-4.7535,10.833,1.2881,-0.097152,-0.80775,28.018,6.1796,11.712,2.916,3.1071,1.4742,4.4069,1.6587,16.743,7.4622,5.1922,6.3418,141.41
1.045,1.07,1.0392,-4.0364,-14.201,-15.993,210.03,35.156,-3.2198,8.8131,1.4449,0.34983,0.11287,28.247,24.389,6.509,5.1547,1.7658,1.4626,5.9074,2.3001,4.239,2.7087,18.755,4.4535,180.33
1.045,1.07,1.0483,-3.5164,-12.286,-13.366,183.18,26.067,-4.2678,7.2504,2.4661,-1.6508,-2.8436,16.784,19.458,9.3947,4.1828,3.1429,3.4206,3.7799,0.78838,6.2792,8.4226,14.533,5.84,137.33
1.045,1.07,1.0575,-4.1881,-15.127,-16.703,218.09,39.303,-2.675,6.2152,1.3993,-1.1204,0.97765,24.271,5.4819,5.0244,6.8532,4.8519,1.8601,7.0864,1.2363,12.524,4.4893,18.353,4.5234,93.957
1.045,1.07,1.0404,-4.9736,-18.395,-21.431,258.55,44.371,-4.4351,7.0907,1.6968,0.45805,-2.4735,47.156,13.515,12.903,4.8927,2.0528,1.188,4.731,1.4534,17.751,6.8162,14.865,4.5591,147.35
1.045,1.07,1.0458,-4.1148,-14.761,-16.524,214.25,35.768,-4.3335,7.414,0.98209,-1.6955,0.70141,32.275,17.409,8.2713,4.6494,3.5088,1.9158,8.6835,2.5093,6.9551,5.0581,12.389,5.0566,120.73
1.045,1.07,1.0374,-4.2075,-15.043,-17.447,218.61,37.539,-4.0003,3.1177,1.7668,-0.1206,0.043968,41.184,22.126,6.2312,4.7597,2.4844,2.1118,4.0125,0.93657,7.892,7.3348,14.758,3.3998,110.57
1.045,1.07,1.0519,-3.868,-13.452,-14.352,201.66,36.963,-3.9595,12.115,1.1912,0.68984,0.0091504,15.587,12.044,8.9486,6.5627,3.5941,2.9251,5.7974,1.5643,11.538,7.1029,7.1451,7.1801,146.11
1.045,1.07,1.0541,-4.2441,-14.555,-16.127,220.61,56.494,-3.7026,4.7573,1.114,-0.78412,-0.80743,20.668,10.564,8.0845,6.6202,4.6824,3.1942,6.3032,0.93193,4.231,6.7513,14.781,3.0816,186.05
1.045,1.07,1.0499,-4.5348,-15.896,-18.197,235.61,54.754,-5.1294,4.8004,2.8345,-1.3514,0.13065,39.165,10.288,3.1225,5.3227,4.0038,1.3327,5.6859,1.0919,9.0684,5.2925,12.98,5.4933,151.35
1.045,1.07,1.0479,-4.4336,-15.473,-17.083,230.47,56.61,-4.8807,6.0274,1.4427,1.5138,1.3232,18.62,16.161,9.1007,2.5279,5.126,0.92349,4.2442,1.8377,9.2248,7.4348,17.12,4.1213,90.935
1.045,1.07,1.0451,-4.2006,-14.737,-16.599,218.26,45.205,-1.0039,4.4685,1.5055,1.5028,-2.0808,25.338,18.204,8.7393,4.5661,2.4545,0.81825,4.0648,1.8301,8.5093,6.2121,16.54,4.6458,160.92
1.045,1.07,1.039,-4.6194,-17.272,-18.771,240.39,43.542,-4.5899,6.6663,1.2807,2.0731,0.4564,21.581,20.624,10.152,4.3944,3.6633,2.3979,9.7975,1.623,17.339,3.6141,20.65,4.4892,114.75
1.045,1.07,1.0262,-4.8731,-17.816,-19.889,253.21,49.354,-1.7749,10.906,1.8118,0.80196,0.72334,32.418,25.232,15.704,4.4185,2.5482,1.8605,4.4632,1.0673,18.341,7.382,12.333,6.4523,109.26
1.045,1.07,1.0339,-4.4082,-15.712,-17.233,229.08,51.075,-4.2509,5.7817,1.2875,0.57652,0.034962,23.109,25.247,10.256,4.2202,3.8791,1.7871,7.1737,0.83303,7.9303,10.079,16.438,4.5538,160.08
1.045,1.07,1.0509,-3.7527,-12.976,-14.205,195.59,32.12,-4.4396,10.95,1.5459,-0.12751,0.10403,19.054,15.846,6.2113,7.2205,3.6943,2.038,5.024,1.0521,4.9211,7.4411,15.152,2.705,115.35
1.045,1.07,1.0526,-4.5706,-16.246,-17.539,237.74,58.203,-3.867,8.0074,2.9504,-0.80981,-0.59007,24.347,9.3967,0.30265,5.201,3.3132,1.9332,11.289,1.9238,13.537,6.3302,15.53,5.7402,174.4
1.045,1.07,1.0357,-4.5477,-16.697,-18.831,236.52,39.046,-2.412,8.5334,1.7082,0.2044,1.4247,33.12,14.781,11.001,8.683,3.9357,0.83537,5.0915,1.0337,12.942,7.8334,18.525,7.1189,80.769
1.045,1.07,1.0372,-4.4214,-16.147,-17.588,229.87,46.519,-3.3928,5.2054,2.0545,-0.94504,-0.64879,24.417,22.715,9.1782,6.7936,4.5432,1.5042,6.5952,2.0667,16.396,1.8482,14.827,5.4505,172.55
1.045,1.07,1.0553,-4.385,-15.823,-17.774,228.46,38.975,-3.4664,9.8759,0.71657,0.3484,0.55062,28.172,6.8371,10.262,4.6913,3.9977,2.309,5.8348,1.4303,13.643,2.2723,14.749,6.7756,93.869
1.045,1.07,1.0333,-5.3178,-18.876,-20.998,276.01,73.259,-2.2526,11.713,1.6267,-0.28418,-0.53949,30.324,22.144,11.782,3.6787,3.3658,2.3013,6.405,1.2281,14.716,7.5618,15.451,2.6768,188
1.045,1.07,1.0434,-4.7616,-17.887,-20.261,247.65,42.172,-4.4015,4.0961,1.0362,-0.93014,0.835,36.026,12.048,16.191,5.1385,5.1667,2.6276,6.717,0.58057,17.81,6.506,14.744,4.1203,125.91
1.045,1.07,1.0409,-4.2275,-15.567,-17.751,220.15,27.806,-5.4503,7.2598,1.5758,1.8666,-0.87758,33.393,20.864,6.2103,1.975,1.2892,2.4053,2.8096,1.782,16.042,6.2358,21.099,4.1996,38.101
1.045,1.07,1.0353,-3.7327,-14.416,-15.545,194.76,9.6769,-4.1126,6.9214,1.018,-0.7843,-2.6364,26.755,25.852,10.614,8.1548,3.5271,1.2212,8.0654,1.5935,18.241,5.2684,12.339,5.9551,107.24
1.045,1.07,1.0405,-5.1037,-18.626,-21.785,265.06,53.161,-4.106,5.8293,1.3706,0.2679,-0.81107,49.137,14.298,8.6577,3.1882,0.28799,2.0453,4.1642,0.97244,18.559,7.0932,16.722,2.3817,151.85
1.045,1.07,1.0453,-4.3558,-15.793,-17.821,226.79,36.465,-3.6993,9.18,1.5217,0.29809,-0.083448,28.477,17.704,13.454,5.9321,3.0762,1.7638,7.0352,2.0005,9.2943,0.76843,17.209,3.4964,97.468
1.045,1.07,1.0456,-4.1012,-14.101,-15.17,213.39,49.571,-3.7396,9.7981,1.9385,-0.33271,-0.24435,18.149,16.17,5.3053,7.6115,3.2875,1.0168,5.7081,1.3629,9.2009,7.2851,12.039,6.5436,156.29
1.045,1.07,1.0403,-4.4264,-16.337,-18.1,230.72,31.33,-3.4394,13.941,1.8208,0.98768,-0.55582,31.203,14.759,7.657,9.5246,2.0036,2.2298,7.4289,1.8469,16.499,7.9458,16.329,4.0908,101.84
1.045,1.07,1.0488,-4.2924,-15.436,-17.119,223.5,40.909,-3.5044,8.85,1.3655,-2.1498,0.23175,31.555,12.261,6.9113,5.8424,3.1284,2.0277,6.1301,1.1905,15.853,6.2803,10.242,5.2848,155.83
1.045,1.07,1.0465,-4.0106,-14.259,-15.736,209,32.871,-4.5907,11.068,1.8711,-0.72929,0.87333,29.148,14.798,5.2287,7.2052,2.9917,2.2549,4.8911,1.8519,13.723,6.3334,9.5636,5.386,126.19
1.045,1.07,1.0416,-4.4254,-16.078,-18.131,230.09,40.854,-3.2996,6.0654,2.6906,0.77792,1.6793,28.522,14.297,10.019,5.3758,3.4065,1.9734,1.382,2.1539,17.482,4.8311,18.096,6.5401,111.23
1.045,1.07,1.0311,-4.9571,-17.217,-18.66,257.19,78.661,-4.9305,7.0729,1.5178,-1.4914,-0.10399,16.917,24.197,9.5651,6.187,2.8583,1.1873,6.2623,1.7739,9.717,7.0628,20.886,5.6985,190.92
1.045,1.07,1.0461,-4.6093,-16.466,-18.714,239.76,47.802,-4.0187,8.8348,1.5139,0.90444,-1.0529,33.123,10.337,7.5114,7.6313,3.4731,1.6644,2.3437,1.1796,15.589,5.5921,15.856,5.7998,118.87
1.045,1.07,1.0495,-4.1251,-14.992,-16.505,214.88,36.19,-4.9623,6.2237,1.2193,-0.96995,-2.527,21.556,12.161,11.685,4.6638,3.8826,2.9086,5.2751,1.678,13.714,6.4243,15.972,8.313,114.68
1.045,1.07,1.0547,-3.8897,-13.856,-15.154,202.72,32.44,-4.2424,8.281,1.9772,-0.43644,-1.0685,25.387,13.277,9.4796,3.3869,3.2971,2.0091,10.101,1.2189,8.6488,5.6331,6.2255,6.6637,148.31
1.045,1.07,1.0428,-4.4939,-16.214,-17.625,233.84,49.734,-4.7912,8.1964,1.4331,-0.039565,0.58255,21.989,15.697,9.9145,5.8149,2.997,1.7767,5.3978,1.3274,18.983,6.9648,12.906,6.189,160.82
1.045,1.07,1.0212,-4.6753,-16.697,-18.668,242.94,51.656,-6.0286,10.105,1.8311,0.63258,-0.59891,33.767,28.697,7.4042,8.1773,4.187,1.486,2.2274,1.6036,13.157,7.1699,14.99,7.7024,140.17
1.045,1.07,1.0459,-4.5607,-15.92,-17.276,237.31,58.573,-4.8194,11.703,1.5572,-0.19463,-0.32229,22.926,18.676,4.7944,4.0403,3.5816,0.84699,7.263,1.9602,13.036,4.129,12.107,4.9973,160.28
1.045,1.07,1.0446,-3.6752,-13.095,-14.482,191.47,22.453,-0.76337,9.2224,1.0966,-1.77,-0.20881,25.683,16.778,9.3651,5.0846,1.7901,1.858,6.1426,1.6246,7.0411,6.4505,13.122,9.4642,201.93
1.045,1.07,1.0449,-4.6235,-16.361,-17.916,240.54,57.213,-5.241,9.9614,1.2517,-0.9939,0.92383,26.763,13.611,8.5749,4.9187,4.7853,2.6023,5.5469,1.3596,15.563,11.028,8.8911,4.4814,165.08
1.045,1.07,1.0493,-4.1992,-14.617,-15.868,218.34,51.844,-1.9798,6.5014,1.5091,-0.67231,-0.42761,18.804,14.139,5.9677,7.6176,3.9271,1.545,5.8796,2.3758,10.676,5.2866,14.092,3.8691,86.471
1.045,1.07,1.0429,-4.4812,-15.412,-16.823,232.77,65.626,-5.8634,5.2113,1.7249,-0.048975,-1.1175,15.918,17.459,9.6341,7.0007,1.9608,2.6439,3.0336,1.7923,13.03,5.3597,15.089,5.4407,160.08
1.045,1.07,1.0426,-4.4774,-16.292,-18.445,232.93,41.267,-4.0778,6.2327,0.69393,1.3408,-0.37645,39.018,18.652,7.1317,4.9856,3.696,1.5694,6.8458,1.9566,14.9,6.131,9.3134,2.4203,142.5
1.045,1.07,1.0361,-4.3312,-15.785,-18.351,225.11,33.889,-2.2778,4.0962,1.0833,0.8007,-0.72225,45.759,17.966,7.2792,4.302,5.6291,1.2136,3.2923,1.4121,10.219,8.4684,11.718,8.5724,159.93
1.045,1.07,1.0445,-4.1857,-14.894,-15.765,217.85,47.804,-3.7721,8.251,1.9501,-1.468,-0.14199,17.973,18.018,5.9812,8.9578,3.4904,0.53704,6.0589,1.4225,18.557,5.6045,9.6478,4.0381,205.61
1.045,1.07,1.043,-4.6304,-16.401,-18.048,240.81,57.477,-5.1814,8.3041,0.75076,0.62129,-1.0289,22.815,18.708,12.096,2.4185,1.9048,1.407,7.1252,2.4194,13.141,7.0199,13.058,6.1832,221.51
1.045,1.07,1.0275,-5.2447,-19.546,-21.977,272.31,56.475,-4.0228,7.2404,1.9165,-0.19529,0.35657,43.496,19.67,5.9639,6.0773,3.6823,2.0551,9.9556,2.517,16.979,9.2634,19.12,4.9132,175.98
1.045,1.07,1.0525,-3.8808,-13.237,-14.029,201.95,48.567,-3.8604,7.079,0.97133,-0.53569,0.71417,9.9722,11.913,10.079,9.1044,2.181,2.2109,4.4004,1.949,12.39,6.3512,8.4061,4.4906,205.6
1.045,1.07,1.0416,-4.378,-16.285,-18.189,228.01,31.688,-3.2083,8.8332,1.4273,-0.28732,0.60078,33.242,17.566,11.104,3.8389,3.4168,2.3866,7.4296,1.3385,15.936,5.5942,13.789,5.6512,219.09
1.045,1.07,1.0324,-4.3773,-16.435,-18.456,227.79,28.682,-2.5804,7.5547,1.8515,0.80536,-0.4575,33.633,21.336,6.7554,8.2235,2.8664,1.3321,5.6596,1.433,15.509,5.0839,22.883,5.295,114.67
1.045,1.07,1.042,-3.5826,-12.897,-13.679,186.66,24.224,-2.5867,7.376,1.3059,-1.3679,0.040935,10.637,22.407,10.537,5.5702,2.377,2.0051,4.8115,2.2536,10.325,7.1437,19.379,5.6131,123.89
1.045,1.07,1.0382,-4.7083,-16.784,-18.61,244.63,57.71,-3.6333,7.1376,1.3283,0.23214,1.17,24.525,15.583,7.3849,5.9467,2.6639,1.7916,6.0659,2.0774,11.234,6.2625,22.44,7.6964,69.655
1.045,1.07,1.0431,-4.7815,-16.813,-18.322,248.41,67.167,-2.6094,8.0079,1.5212,-1.9523,-1.2546,24.995,14.393,8.3837,8.3271,4.5007,0.65007,6.9638,1.8175,14.823,4.0785,10.368,6.8338,134.1
1.045,1.07,1.0363,-5.1162,-18.2,-20.442,265.63,65.568,-2.1874,10.124,1.7499,0.80286,0.20656,35.4,19.73,8.9689,3.9469,3.3511,2.1909,9.0437,1.9792,10.706,4.1435,14.206,4.9855,183.35
1.045,1.07,1.0295,-4.5629,-16.479,-18.092,237.47,46.116,-4.64,12.536,1.0935,-1.6377,-1.1771,29.487,27.461,11.185,6.5004,2.9288,1.7127,6.7133,1.5051,13.746,4.7013,12.626,6.2722,120.46
1.045,1.07,1.0339,-5.5689,-18.925,-21.187,288.56,95.952,-3.0272,11.123,1.5007,-0.72564,-0.13746,33.447,22.202,8.9437,2.7005,2.3337,1.88,4.566,2.0592,13.802,6.4915,8.2778,3.1667,151.18
1.045,1.07,1.0231,-5.5197,-20.322,-23.696,286.21,61.435,-3.4023,7.0402,1.621,-1.0326,-1.6198,57.144,22.242,14.114,3.2432,1.1208,2.417,7.0261,1.3771,17.349,6.5052,10.71,7.382,158.21
