V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,Q5,P7,Q7,P9,Q9,P10,Q10,P11,Q11,P12,Q12,P13,Q13,P14,Q14,LoadMargin
1.045,1.07,1.0624,-4.5219,-13.463,-13.641,211.57,33.257,-4.0981,4.9787,1.4598,-0.64106,1.0884,19.638,15.257,8.9354,2.5426,2.0901,1.9755,5.7898,2.1009,17.31,4.5567,21.435,5.2883,56.125
1.045,1.07,1.0693,-3.7296,-10.21,-10.647,174.97,23.448,-3.9666,7.1012,0.91021,-1.222,-0.18638,15.77,8.9164,8.4737,6.6197,3.6571,1.3174,5.8085,0.82114,3.4597,5.7467,13.025,5.7449,15
1.045,1.07,1.0547,-4.1881,-11.78,-11.756,195.66,39.158,-4.0778,3.5981,1.6916,-0.31079,0.18347,17.956,20.244,9.1254,7.096,2.9498,2.2945,7.5474,0.94847,12.382,7.5288,6.1492,6.5351,46.332
1.045,1.07,1.0619,-4.9757,-13.706,-13.835,231.99,59.142,-1.3227,10.451,1.931,-0.87305,1.2991,14.604,12.49,8.4961,5.5493,4.1448,2.0239,4.3894,0.40078,14.505,5.3818,16.666,5.1475,46.26
1.045,1.07,1.0642,-4.8063,-13.455,-13.336,224.51,53.24,-4.7185,10.68,2.3376,-1.6494,-0.17231,12.871,14.937,10.473,4.2698,3.3029,1.9016,6.6335,1.6309,16.249,4.4709,13.048,3.8191,54.48
1.045,1.07,1.058,-5.5735,-14.603,-15.629,258.85,79.261,-2.6395,11.241,0.70618,1.4252,-1.8737,30.099,13.138,6.4344,5.6694,3.6565,1.9807,4.6519,1.235,10.425,9.2065,8.4827,5.4517,29.941
1.045,1.07,1.0555,-5.0963,-15.131,-16.336,238.12,35.09,-5.7305,9.2036,1.7475,0.16384,-0.70109,42.225,14.85,3.3767,3.766,3.9762,1.4333,5.0921,1.7326,14.103,5.2002,23.553,7.9121,38.162
1.045,1.07,1.0501,-5.656,-16.239,-17.348,262.99,62.367,-2.4707,6.3963,1.4113,-1.0664,0.17391,38.712,15.562,9.2097,6.0666,4.0538,1.2619,7.4955,1.4085,13.505,8.3341,18.334,7.8502,34.4
1.045,1.07,1.0594,-4.0322,-11.752,-11.575,189.24,25.113,-4.1497,7.8278,1.0881,0.69136,0.52056,12.118,18.345,13.012,7.4144,4.0159,0.84992,5.9016,2.0497,14.932,7.8,9.0607,4.0622,57.351
1.045,1.07,1.0554,-4.6559,-13.762,-14.003,218.04,33.146,-3.2401,10.336,0.80793,-0.8682,-0.039891,21.295,19.65,13.898,4.2681,2.9268,1.2378,7.4848,2.3565,14.75,7.5629,15.908,6.0949,46.758
1.045,1.07,1.0567,-5.3012,-15.21,-16.531,247.11,48.203,-4.0118,8.6427,0.55298,1.3391,-0.76786,39.293,16.086,8.5687,2.2084,3.4435,2.7334,5.4024,0.7022,12.964,7.4395,17.206,4.2156,36.452
1.045,1.07,1.0633,-5.437,-15.021,-16.563,252.66,62.375,-4.1771,5.6002,2.4395,0.18076,-0.033412,41.099,9.4366,10.378,4.5596,3.2598,1.2079,4.0089,2.0088,14.069,4.3141,9.139,2.0929,40.286
1.045,1.07,1.0501,-4.912,-14.139,-15.455,229.02,39.905,-2.6067,5.8149,1.7357,-0.84061,-0.90076,42.083,19.29,11.478,7.7359,3.4101,1.4574,6.1919,1.7566,10.964,7.1242,9.8787,3.781,32.444
1.045,1.07,1.0493,-4.1307,-11.661,-12.25,193.59,25.438,-4.5555,10.117,1.9907,-1.44,-1.1465,29.783,24.789,5.831,8.0084,5.0569,1.4882,7.5124,1.053,4.4629,4.561,9.9904,5.4713,15.942
1.045,1.07,1.0548,-5.3169,-15.722,-16.628,247.77,47.74,-2.57,5.4765,1.9772,0.26447,-1.3057,36.848,18.494,10.159,4.2972,4.265,1.9883,5.3715,2.0543,19.623,7.0818,15.836,1.9807,53.637
1.045,1.07,1.0599,-4.9731,-14.421,-15.976,231.97,37.372,-3.3017,5.7391,1.2938,-0.27783,0.21862,41.183,9.4903,11.131,6.0817,5.7929,2.1472,4.008,1.4675,10.477,7.453,16.016,4.3366,31.077
1.045,1.07,1.0573,-5.0018,-14.78,-15.11,233.65,42.558,-3.7281,8.1733,1.8477,1.3235,-0.35368,24.487,18.418,8.9345,4.9946,2.6293,1.681,7.6853,1.1545,17.438,4.2715,19.666,2.8505,51.619
1.045,1.07,1.0451,-5.355,-15.252,-16.611,249.06,54.25,-2.936,5.353,1.2936,0.88329,-0.92894,39.627,21.256,11.879,7.6353,3.5994,2.3718,2.7163,2.8574,14.351,2.1496,14.068,5.7763,38.398
1.045,1.07,1.0643,-4.1776,-11.368,-11.821,195.43,37.396,-6.4828,8.1485,1.604,-1.443,0.33358,22.288,15.663,7.1485,5.1564,3.8783,0.97804,4.0164,0.58149,10.374,7.4974,6.7013,2.3789,40.996
1.045,1.07,1.0605,-5.1837,-14.233,-15.352,241.08,60.85,-3.8755,6.0687,2.5983,-1.7902,-2.2981,32.853,11.619,10.603,5.5122,2.8701,1.7978,3.9463,1.1386,12.625,7.0174,11.687,5.7673,38.261
1.045,1.07,1.0517,-5.3967,-15.61,-16.815,251.26,51.312,-1.8539,6.8946,2.279,0.71113,-1.5876,40.595,16.379,6.2311,6.6992,5.381,1.8093,4.5978,0.64326,14.649,7.8952,18.275,5.0648,39.126
1.045,1.07,1.0636,-4.9257,-13.267,-13.758,229.28,63.378,-6.4493,6.2694,1.5626,-0.57026,0.27341,18.328,12.365,10.868,4.4238,4.901,1.3958,4.8642,2.3713,11.231,4.744,9.9038,5.8601,37.345
1.045,1.07,1.0633,-5.1365,-14.342,-14.562,239.1,64.095,-3.8164,5.7084,1.9835,-0.70389,-0.79056,18.792,13.572,8.1148,3.1222,1.888,1.8973,5.1597,1.3972,18.408,4.411,16.355,5.628,56.542
1.045,1.07,1.0538,-5.1482,-14.471,-14.603,239.81,60.995,-2.7975,8.1629,2.1698,0.29173,-0.76042,20.031,19.664,6.606,5.7768,2.657,1.4747,6.3346,1.5008,16.338,5.4661,17.034,6.0209,48.578
1.045,1.07,1.051,-5.1288,-14.84,-15.727,239.09,46.808,-3.9678,7.0516,1.8333,1.5625,1.6133,31.057,15.235,8.9804,7.5618,2.662,2.3227,7.6279,1.3719,10.758,7.15,21.161,7.62,29.852
1.045,1.07,1.0528,-5.2447,-15.359,-16.223,244.66,46.091,-4.4687,8.0471,0.76624,2.2249,-1.9051,37.902,19.159,6.7858,5.4364,1.9427,2.3233,8.3148,1.676,16.711,8.4098,14.847,4.1379,46.931
1.045,1.07,1.0491,-5.8282,-16.827,-17.879,271.05,63.933,-2.7246,8.0106,1.0961,0.8939,0.031038,39.554,17.99,6.0763,5.2322,3.7957,2.2888,7.1344,2.3004,16.146,5.0619,20.585,5.9604,39.57
1.045,1.07,1.0522,-5.4497,-15.033,-15.978,253.17,69.106,-3.981,5.7537,1.7147,-0.67793,0.62559,22.703,18.076,13.43,4.7836,5.7779,1.9247,6.0452,1.667,5.656,6.8916,22.438,4.8974,15.516
1.045,1.07,1.0508,-4.757,-13.885,-15.09,222.29,31.708,-2.5918,8.1193,1.2523,-1.6089,-1.7456,40.579,20.528,12.391,6.2482,2.5571,2.1771,4.1587,2.3917,13.836,4.2482,11.09,4.7236,41.786
1.045,1.07,1.0552,-5.3517,-14.835,-16.019,248.81,62.192,-4.1282,5.8941,1.2057,0.83082,0.5335,38.133,14.154,8.2198,7.0156,3.1712,0.56357,5.6394,0.83317,13.532,5.2625,9.0622,5.4775,39.037
1.045,1.07,1.0524,-4.9774,-14.551,-15.142,232.33,42.862,-4.3341,7.3989,1.8829,1.1949,0.47386,25.743,19.611,9.3232,6.4613,2.8078,1.9018,3.2055,1.9294,16.989,4.4354,22.074,3.9593,48.924
1.045,1.07,1.0535,-5.0276,-13.423,-14.077,233.85,64.417,-2.986,8.1369,1.6123,0.78347,-0.96154,25.955,17.441,7.0405,8.2913,2.6355,1.2013,6.2723,1.7585,9.5954,4.1157,8.4748,6.7374,30.44
1.045,1.07,1.0501,-5.439,-15.744,-17.261,253.45,46.946,-2.694,9.7603,1.8285,0.51315,-0.51175,46.341,17.568,9.0315,5.7238,2.5477,0.60974,5.9511,0.91524,13.373,6.0439,16.236,5.6391,35.035
1.045,1.07,1.0499,-4.1847,-12.542,-13.721,196.32,11.109,-6.3359,6.9989,1.1114,1.3659,-0.55628,39.399,23.301,8.5148,4.1704,4.1409,1.7113,6.4788,1.5555,7.1346,6.9108,13.973,6.8377,22.749
1.045,1.07,1.0516,-5.1046,-14.97,-16.553,238.27,35.234,-3.5562,8.7823,1.6897,-0.27149,-0.86459,48.389,15.752,8.1774,5.8064,4.2462,2.6237,5.6279,1.1016,11.523,5.9114,15.429,6.5968,31.786
1.045,1.07,1.0443,-5.693,-16.518,-17.602,265.03,57.713,-4.0096,9.5734,1.4754,0.032407,1.4897,40.915,24.1,8.6498,5.3269,2.7071,1.5855,8.3782,1.5201,14.159,5.4623,18.784,3.0092,35.088
1.045,1.07,1.0552,-5.449,-15.288,-15.943,253.47,66.024,-3.9952,7.1313,1.461,0.28663,-0.9058,23.674,15.23,9.5171,5.3788,2.6989,1.4229,9.565,1.7713,8.9247,9.1493,22.653,6.8368,24.455
1.045,1.07,1.062,-4.5204,-13.074,-13.951,211.43,29.82,-3.0744,7.6647,1.9896,1.2161,-0.037917,34.387,13.253,8.2125,6.8914,3.4812,1.3033,7.4317,1.4862,12.299,4.6891,8.5791,2.1958,42.173
1.045,1.07,1.0553,-4.6884,-13.296,-14.152,218.8,40.754,-4.1399,6.3526,1.6125,0.2121,-0.577,31.27,19.136,12.199,5.0037,2.9059,0.62506,5.3597,1.3872,12.965,9.6352,7.6838,4.3679,42.588
1.045,1.07,1.047,-4.7973,-13.329,-13.993,223.71,48.4,-4.9069,8.2363,1.1234,1.1569,1.5369,30.789,24.446,7.1244,5.8042,3.083,2.255,4.0661,1.5217,13.622,5.8536,7.6826,5.9847,43.427
1.045,1.07,1.0605,-4.997,-13.929,-14.74,233.15,50.425,-5.8553,10.45,1.5535,0.33618,0.10149,28.737,10.648,9.9124,6.9513,1.9158,2.4177,5.7599,1.5785,13.034,6.1015,12.099,6.3457,41.258
1.045,1.07,1.0492,-5.5613,-16.658,-17.819,259.06,48.021,-4.1179,5.9058,2.4429,-0.29742,1.0704,43.763,17.395,10.406,5.8621,3.5501,0.99026,6.6144,1.9479,19.102,5.39,18.443,5.8553,47.312
1.045,1.07,1.0539,-4.9658,-14.612,-15.369,232.13,37.145,-4.6568,9.8855,0.81741,1.5443,-0.11051,30.921,18.933,8.8193,6.2345,4.6826,1.3341,6.0805,1.8225,13.845,3.1074,18.701,4.0831,40.737
1.045,1.07,1.0448,-5.2847,-15.433,-16.17,246.33,50.438,-3.3009,7.6263,0.75211,-0.70256,0.20711,29.54,19.5,15.775,11.059,4.0711,1.6434,5.7778,1.6985,14.925,5.5247,16.766,6.5716,39.764
1.045,1.07,1.0622,-4.9298,-14.436,-14.884,230.3,43.17,-3.7871,7.6921,1.2152,-1.425,-0.62777,22.254,13.652,12.575,4.066,3.9728,2.4088,8.5255,2.0409,12.822,8.7052,20.272,3.1467,39.23
1.045,1.07,1.0493,-4.8143,-13.466,-14.294,224.27,48.572,-3.7619,5.3781,1.8286,0.13679,0.70525,30.649,21.265,6.8952,7.671,3.065,1.5883,5.5263,1.542,9.4617,5.6319,14.851,4.7461,29.506
1.045,1.07,1.0567,-4.8549,-14.343,-15.196,226.86,34.765,-4.294,7.4774,2.0932,0.18854,1.6605,34.304,13.361,9.141,8.2452,2.8851,0.70393,4.553,1.9292,17.189,4.7255,16.347,4.5072,51.909
1.045,1.07,1.0529,-5.4889,-15.924,-17.128,255.63,53.069,-4.8039,7.4341,1.7659,-0.13814,-1.9921,38.748,12.6,8.4606,9.482,2.7245,2.4144,5.2823,1.1892,14.905,5.7351,21.938,6.123,38.811
1.045,1.07,1.0597,-4.6517,-13.318,-14.098,217.4,36.786,-4.5004,8.0828,1.3628,0.29093,0.65673,30.86,15.769,11.21,3.1621,3.1717,1.3285,4.6914,0.89052,15.27,8.4344,8.1036,5.4147,51.109
1.045,1.07,1.0573,-4.8898,-14.548,-15.299,228.83,32.34,-3.6713,10.738,1.0648,-0.58267,0.97418,31.597,13.541,10.086,5.4184,3.7282,1.4638,5.9161,1.3583,15.029,7.5406,19.709,6.7065,44.213
1.045,1.07,1.064,-5.5689,-16.33,-17.342,260.01,47.317,-2.3975,14.316,2.2016,0.69903,0.020002,35.264,7.4229,9,2.0117,4.1267,2.5991,6.2578,2.0871,17.437,6.9932,22.02,5.9623,45.904
1.045,1.07,1.0549,-4.9797,-14.898,-16.002,232.65,33.097,-5.1469,6.9723,1.9434,0.077379,-0.96468,41.777,15.365,10.352,4.9346,3.4552,2.1824,7.9729,1.102,15.066,6.687,13.336,7.1026,43.457
1.045,1.07,1.045,-5.4144,-15.653,-16.488,252.42,51.389,-3.4499,11.222,1.9733,1.9502,-0.77583,34.285,23.151,7.1367,7.1962,3.5833,2.606,8.1288,1.1116,12.101,1.8533,19.925,5.7817,31.74
1.045,1.07,1.0662,-5.0791,-14.462,-15.603,237.16,43.703,-4.3971,11.339,2.1789,-0.3585,1.6391,34.043,4.2958,6.9719,5.6998,4.688,2.0678,2.742,2.562,14.045,2.5249,18.97,6.0996,42.55
1.045,1.07,1.0535,-4.7893,-13.901,-14.847,223.93,34.221,-2.8349,10.272,1.0248,-0.87565,-0.55209,38.055,17.6,6.7954,6.0831,4.2258,2.6868,4.5659,0.81338,14.006,6.7739,13.06,5.6457,43.324
1.045,1.07,1.048,-4.9098,-13.703,-15.085,228.64,46.635,-5.3589,5.8252,2.5821,-1.034,0.011731,33.233,22.016,13.958,4.5363,3.9493,1.6803,1.6633,1.0371,7.5516,4.4063,16.595,6.8279,22.247
1.045,1.07,1.0647,-4.9169,-13.297,-13.595,229.28,59.122,-3.8757,11.075,1.4503,0.78859,1.3586,21.855,12.032,3.6527,3.7509,3.4603,2.3973,5.6921,1.796,14.538,4.7473,9.0917,4.8934,48.557
1.045,1.07,1.0554,-4.9826,-14.458,-15.302,232.55,41.954,-2.2585,8.3129,1.9879,-0.45473,1.0509,35.491,16.261,6.895,3.1629,3.2845,1.7568,5.1651,1.7552,15.933,6.9105,15.412,7.097,47.354
1.045,1.07,1.061,-5.1544,-14.248,-15.468,239.67,58.701,-5.7085,3.7756,1.8135,1.0142,-0.83147,35.898,13.568,7.8634,2.3001,4.0371,1.5699,7.6793,1.1575,9.1079,6.1252,10.398,5.7304,27.822
1.045,1.07,1.0599,-4.7297,-13.757,-14.593,220.95,36.186,-2.4438,6.5727,1.1486,-0.30111,-0.88199,30.677,14.141,10.915,4.9432,3.3331,2.7427,5.0376,1.9223,14.309,3.7593,14.843,4.811,45.78
1.045,1.07,1.0548,-4.7147,-13.481,-13.128,220.52,46.962,-3.7805,11.277,1.4528,-0.061462,-2.6091,13.766,24.745,4.9832,5.5848,2.7608,0.90285,6.2799,1.7061,17.677,3.4814,17.46,3.7209,57.554
1.045,1.07,1.0415,-5.1745,-14.051,-14.921,240.58,63.719,-4.2843,7.6024,1.1435,0.11831,0.69622,30.422,24.96,15.132,8.8965,4.0297,2.862,6.3545,0.93863,9.3801,3.1585,2.5354,6.8098,27.316
1.045,1.07,1.045,-4.5529,-12.7,-13.687,212.43,38.683,-1.656,6.9512,0.82042,-0.18081,-1.2601,36.734,25.233,4.9877,6.7535,2.8863,2.7639,7.7045,0.84835,4.7534,8.8151,11.313,6.1099,15.159
1.045,1.07,1.0481,-5.7035,-15.346,-16.284,264.51,82.182,-5.6988,6.0095,1.6006,1.3314,0.41836,35.584,20.065,4.7996,8.6852,3.514,1.9455,8.5599,1.9728,10.888,2.0786,7.7492,4.39,29.532
1.045,1.07,1.0575,-4.8295,-13.995,-14.759,225.75,37.511,-4.8995,9.5478,1.5487,1.0797,-1.4789,33.983,17.752,6.6849,3.1275,4.7373,1.9074,7.8733,1.8424,12.674,8.4341,11.902,5.8079,40.065
1.045,1.07,1.0443,-5.6802,-16.12,-17.449,264.1,62.496,-2.7039,8.3578,1.086,-1.1802,0.8172,38.433,20.942,11.761,8.2858,2.5879,1.7625,5.4991,1.9961,11.13,8.3776,20.878,2.613,27.71
1.045,1.07,1.0482,-4.4502,-12.845,-12.826,208.46,34.589,-4.658,11.027,0.90423,-0.11532,0.82288,18.344,26.144,6.3586,6.3881,2.6756,2.298,7.3472,1.6375,11.027,4.7368,18.872,5.6866,35.368
1.045,1.07,1.0487,-5.2943,-14.993,-15.692,246.58,57.223,-3.5201,9.1899,2.3591,-0.39164,-0.10417,33.754,25.467,10.521,2.2902,4.0062,1.7505,8.1875,1.7154,14.404,6.3307,7.8435,4.5188,41.079
1.045,1.07,1.0545,-5.25,-15.141,-16.476,244.84,44.17,-2.5724,9.5158,0.66843,2.2964,-0.090092,41.51,15.848,7.8894,4.3549,3.4095,1.8224,3.9281,1.3343,15.434,4.9391,14.929,5.3519,43.322
1.045,1.07,1.0546,-5.4636,-15.082,-14.943,253.96,78.608,-3.9479,7.2143,2.1379,-1.4411,0.65889,16.764,16.404,9.1236,7.9479,3.5954,2.0518,6.5194,1.8458,20.126,4.3288,10.637,6.4179,57.634
1.045,1.07,1.0531,-4.7468,-13.54,-14.155,221.29,45.644,-4.5884,4.0389,1.8672,-0.39065,2.6389,30.132,19.271,8.9439,5.5314,2.4635,1.239,7.7364,0.45137,12.695,5.7139,10.634,5.627,40.768
1.045,1.07,1.0507,-5.3052,-15.339,-16.363,247.23,49.928,-2.9018,8.3341,1.9872,-0.48271,-2.1377,35.99,17.107,9.323,6.7624,3.2892,1.8142,6.6408,2.101,12.711,4.3846,19.306,8.0242,34.378
1.045,1.07,1.0631,-5.2071,-14.77,-16.135,242.43,51.902,-3.8062,4.7011,0.22595,0.22317,-0.66361,33.761,3.8974,13.355,8.6126,2.7476,1.2662,4.1629,2.3304,12.403,5.6017,17.483,7.351,36.191
1.045,1.07,1.0647,-4.9111,-14.407,-15.036,229.39,41.297,-5.9709,6.2738,1.5394,0.271,-0.59282,31.104,9.8815,5.3638,5.5884,3.0292,0.87524,10.739,1.5277,12.77,4.1845,18.248,5.6516,39.725
1.045,1.07,1.0572,-4.7848,-14.216,-14.912,223.52,34.656,-2.6605,5.4871,1.862,0.44347,0.36968,30.882,16.824,9.5859,4.833,4.9822,1.0882,8.535,1.8895,12.56,6.4826,16.7,3.986,38.49
1.045,1.07,1.0542,-4.9082,-13.35,-13.668,228.64,58.634,-2.4308,8.8176,1.3502,2.3802,0.86987,18.045,16.044,8.2891,10.365,2.5184,1.343,5.6122,1.5184,11.787,7.4018,12.462,4.5757,38.001
1.045,1.07,1.0426,-6.1431,-17.283,-18.379,285.14,78.78,-4.8001,9.0374,2.5184,0.2601,-1.027,39.674,23.039,6.2415,5.8552,4.1275,1.3575,6.5116,1.4842,14.901,6.8504,18.99,6.5663,34.688
1.045,1.07,1.0453,-5.365,-16.345,-17.308,250.38,38.661,-2.3797,7.5074,1.2071,0.66875,0.28685,40.074,25.966,10.797,2.8033,3.2919,2.1662,8.9255,1.7092,16.122,5.9163,21.701,2.8173,39.836
1.045,1.07,1.0503,-5.4018,-15.914,-16.559,252.16,48.434,-3.8221,11.581,0.87886,-0.38483,0.53993,36.016,19.121,6.7946,6.3336,4.0998,2.6272,4.9775,2.4976,20.849,3.9832,17.159,5.057,55.829
1.045,1.07,1.0609,-4.2989,-11.537,-11.951,200.38,47.476,-3.7004,3.7581,2.3293,-0.54659,-0.36899,19.089,16.795,7.3005,6.0699,3.4318,1.8334,5.1953,2.0414,8.195,2.4874,9.0562,3.8987,31.081
1.045,1.07,1.0659,-4.7815,-12.835,-13.439,222.52,58.948,-3.332,5.2986,2.7701,-0.010425,-1.2052,26.549,11.531,3.6427,6.1401,1.6768,2.1003,6.9091,1.421,11.574,8.741,8.4957,0.9488,39.692
1.045,1.07,1.0547,-4.887,-14.103,-15.169,228.15,39.004,-4.7157,7.6614,1.3517,0.68653,-0.88423,31.303,16.026,9.9131,9.2634,3.6598,1.5895,4.0447,2.2038,10.723,3.8294,20.943,2.6727,32.038
1.045,1.07,1.058,-5.1933,-15.248,-16.022,242.37,45.816,-4.8442,7.9607,1.2658,-0.32393,-1.1817,31.867,12.753,8.7934,5.6483,0.97858,2.4441,4.3744,1.612,19.365,10.085,21.716,5.6206,54.178
1.045,1.07,1.056,-4.6611,-13.477,-13.77,217.83,40.159,-3.0101,7.7043,1.5392,-1.0628,0.9568,24.568,17.592,7.8784,6.3017,2.9902,1.8774,6.0541,1.5266,15.438,4.5161,14.995,5.4265,50.285
1.045,1.07,1.0517,-5.0526,-14.573,-15.024,235.73,49.365,-4.4344,8.23,1.1704,-0.29661,0.020273,31.847,18.113,8.6963,8.8446,3.4544,1.4834,8.5508,2.1735,16.622,3.9691,8.5055,6.4401,49.943
1.045,1.07,1.0509,-5.5863,-15.969,-17.541,259.79,56.889,-3.5977,6.4345,1.1459,0.19658,2.0951,52.758,14.41,4.3964,5.1829,3.2059,2.4898,7.5882,2.6253,14.341,5.9803,10.565,6.5453,37.441
1.045,1.07,1.0544,-5.3417,-15.337,-16.644,248.53,52.898,-1.7211,4.5481,0.94384,0.78233,0.93229,39.764,13.546,11.773,7.0593,4.2826,1.5646,10.19,0.30728,9.0352,4.242,13.064,4.7239,25.009
1.045,1.07,1.0605,-4.6595,-12.957,-13.692,217.32,45.474,-3.15,6.1106,1.6825,0.54193,-1.5675,23.631,13.795,8.8753,5.8196,2.496,2.5869,5.6321,1.5372,8.8652,4.2883,16.622,5.6306,29.791
1.045,1.07,1.0564,-5.0757,-14.157,-15.321,236.22,53.075,-4.3533,5.19,1.8867,2.1278,-1.295,36.524,16.008,3.8393,4.5146,2.9048,1.8302,5.0726,1.2965,11.337,7.0491,15.224,5.4757,34.251
1.045,1.07,1.0628,-5.0399,-14.35,-15.871,235.22,39.484,-4.0095,9.9229,1.8693,1.8688,0.62143,41.528,5.5588,8.2975,7.4263,3.907,0.38291,7.4466,1.4824,8.1774,7.2125,13.852,6.2766,24.718
1.045,1.07,1.064,-4.646,-12.759,-13.35,216.84,47.338,-3.2575,8.5071,1.206,-0.13551,0.35427,25.592,14.161,8.7266,4.0897,0.7746,1.2395,7.2802,1.7416,11.777,8.112,8.1386,2.3718,41.245
1.045,1.07,1.06,-4.8257,-13.769,-14.045,225.08,49.492,-4.1142,5.355,1.5629,0.789,-0.16878,19.075,16.757,10.973,3.9376,3.739,1.4213,6.9363,2.2022,14.593,7.5259,14.311,4.3955,47.172
1.045,1.07,1.0499,-5.1571,-15.645,-16.422,241.02,35.773,-4.3237,8.5511,1.0805,0.12689,-1.0614,37.766,18.786,11.222,9.0425,3.0228,1.55,5.8804,0.92144,20.91,3.7455,16.281,4.6875,56.527
1.045,1.07,1.0574,-5.146,-14.212,-15.422,239.65,54.808,-4.7025,8.4577,1.1945,0.35571,-0.32467,33.535,11.726,10.779,9.5213,3.9978,2.5691,5.7382,2.5754,8.8089,3.6834,12.018,3.4152,26.709
1.045,1.07,1.0547,-5.6449,-16.53,-17.584,262.99,53.851,-3.5789,9.4952,1.9598,0.57305,2.3974,36.97,12.188,11.124,6.469,4.291,1.1874,5.5576,1.0047,18.198,5.4883,19.028,5.117,46.48
1.045,1.07,1.0656,-4.7168,-13.542,-14.411,220.51,37.185,-6.4842,8.4929,1.9233,-0.70986,-0.39795,26.17,11.299,14.708,3.175,1.0279,1.6289,5.0605,1.9846,13.474,6.9939,15.745,3.9671,44.575
1.045,1.07,1.0517,-4.8684,-13.326,-14.127,226.9,51.917,-5.4632,9.0856,2.4319,0.6113,0.070402,26.461,19.547,10.587,8.0255,3.8167,1.9435,3.1724,1.1004,10.771,6.4744,10.612,4.3718,34.53
1.045,1.07,1.0541,-4.4944,-13.048,-13.949,209.99,31.094,-4.217,4.8895,1.9582,-0.15778,1.5718,37.523,16.378,4.1411,7.3272,2.6258,1.9961,6.026,2.146,12.132,4.9773,13.338,5.9935,39.799
1.045,1.07,1.0565,-4.7117,-13.731,-14.33,220.43,34.278,-3.1245,10.099,1.4858,0.14433,-0.54373,31.415,18.569,6.2456,4.4232,3.2782,2.0851,5.8441,1.9758,15.234,6.1652,14.599,4.5411,48.726
1.045,1.07,1.0592,-4.0959,-11.694,-12.539,192.06,20.452,-4.1905,8.8836,1.4609,-0.17765,0.48779,30.061,13.916,8.9638,6.0131,2.2912,1.3384,2.8054,0.31476,11.196,5.7459,10.814,8.393,41.521
1.045,1.07,1.0489,-5.5118,-15.289,-15.842,256.37,70.447,-6.2823,8.8344,1.1348,0.17513,-0.12806,29.408,23.279,4.968,4.7225,3.43,1.0991,3.8708,2.5172,17.745,6.746,14.423,5.4391,49.244
1.045,1.07,1.0604,-4.2237,-13.021,-13.329,198.4,14.486,-1.7667,7.4794,0.78041,-1.3482,0.3101,26.07,15.89,12.988,5.3485,2.6351,1.415,6.0529,0.90857,18.481,4.6172,14.153,4.777,62.968
1.045,1.07,1.0532,-5.8252,-16.47,-18.105,270.97,62.017,-4.0486,10.965,1.8232,-0.66672,0.4368,46.241,11.497,9.4741,5.2941,3.3517,2.3493,5.3912,2.4987,13.14,6.4991,16.297,7.4189,32.978
1.045,1.07,1.0552,-5.364,-16.092,-17.286,250.19,40.471,-1.8019,7.0665,1.5701,1.5006,0.98746,40.879,9.6699,10.399,7.2905,3.1841,2.8701,3.7012,1.1614,20.755,8.4515,19.605,6.2559,53.86
1.045,1.07,1.0569,-5.3053,-15.012,-15.2,246.86,65.985,-3.1235,5.6983,1.901,-1.2003,-0.71114,17.103,14.403,7.7625,7.4416,4.7215,2.0579,6.4798,2.0827,14.018,6.9042,23.953,5.3012,39.467
1.045,1.07,1.0487,-5.8599,-16.282,-17.151,272.22,75.363,-2.3896,9.6419,1.0029,1.707,0.17111,38.238,23.063,6.1014,3.2077,0.99585,1.6666,8.4322,2.4749,17.458,5.2459,9.5169,3.8329,44.913
1.045,1.07,1.0554,-4.772,-12.757,-12.842,222.1,62.843,-2.3736,6.6498,1.6737,1.1572,0.21159,12.174,19.657,7.2909,6.2567,3.105,1.327,4.7483,0.89838,10.938,8.6979,13.683,4.6682,36.705
1.045,1.07,1.0476,-5.4937,-15.538,-16.079,255.58,65.514,-5.109,7.7206,1.7513,1.2796,0.056199,33.284,21.466,3.6284,7.7006,4.674,0.98708,8.5963,1.2856,15.199,4.5637,12.741,6.3561,41.598
1.045,1.07,1.0555,-4.9329,-14.986,-15.65,230.91,29.421,-4.5168,9.7688,1.4774,1.0767,1.2676,35.336,15.87,9.4872,6.4813,4.137,1.2941,7.5596,1.7246,18.593,5.9958,15.158,4.6278,54.097
1.045,1.07,1.0473,-4.6516,-12.759,-12.95,217,50.698,-3.0362,9.3975,2.056,-0.54515,1.0009,20.552,23.884,7.635,6.6926,4.8287,2.2038,6.1559,2.0468,9.5493,5.1588,9.7664,8.2405,31.638
1.045,1.07,1.055,-5.1545,-15.832,-16.72,241.08,30.048,-2.8248,9.8201,2.764,-0.23753,0.6831,40.186,13.482,11.201,7.5834,4.9717,1.5309,6.035,1.5547,21.009,3.8345,16.574,4.7939,56.581
1.045,1.07,1.0671,-4.648,-12.001,-12.427,216.41,61.754,-2.8139,8.3136,1.6538,0.76531,0.48314,12.443,10.738,9.2466,1.4827,4.2681,1.6397,7.0449,2.0853,3.8988,7.6436,9.7974,7.5265,14.005
1.045,1.07,1.0516,-5.4042,-15.362,-16.182,251.81,56.785,-4.4986,10.723,1.8366,-0.05906,2.3538,38.137,21.544,8.5426,2.2597,0.73525,2.0565,8.39,2.5083,17.305,3.2606,8.8667,4.2967,48.515
