V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,Q5,P7,Q7,P9,Q9,P10,Q10,P11,Q11,P12,Q12,P13,Q13,P14,Q14,LoadMargin
1.045,1.07,1.0242,-5.5097,-20.106,-23.163,285.58,70.821,-7.185,3.2922,1.9603,-0.25663,-2.005,51.34,24.216,8.719,6.1903,5.2163,1.9338,6.4816,1.5445,14.991,8.1866,13.845,2.8263,23.965
1.045,1.07,1.0396,-4.6202,-16.253,-18.16,240.03,59.028,-5.5835,6.1266,1.6663,-0.43166,0.70716,26.852,17.491,9.5958,7.9036,3.8023,1.8796,9.0807,1.6535,2.6508,4.8287,19.366,5.2968,40.673
1.045,1.07,1.0457,-4.3031,-15.222,-17.089,223.89,41.003,-1.3068,10.029,1.6833,2.1618,-0.062099,26.048,12.801,7.3176,8.2608,3.8439,1.8051,5.5634,1.9753,7.1083,3.5459,18.851,6.0601,32.818
1.045,1.07,1.0565,-4.4564,-15.728,-18.243,232.03,40.854,-3.7267,11.449,2.252,-0.2551,1.4879,42.468,5.6298,6.7555,2.6212,2.8204,2.022,3.7558,1.7494,13.45,4.151,7.9518,5.775,30.661
1.045,1.07,1.0515,-4.6371,-15.812,-17.751,240.96,66.831,-5.2648,7.4357,1.1143,0.038639,0.3912,23.028,13.41,10.861,1.6892,3.2193,1.3866,5.2624,0.96333,5.8353,4.5531,14.573,5.7783,28.397
1.045,1.07,1.0329,-5.0589,-18.302,-20.486,262.85,60.667,-5.502,9.0308,1.1794,-0.24281,0.092555,34.762,21.204,11.686,6.2651,3.203,1.8714,8.3187,1.821,13.604,6.1884,14.475,3.9833,16.437
1.045,1.07,1.0251,-5.0189,-18.703,-21.466,260.52,48.483,-4.068,4.2985,1.4526,1.5662,1.9815,43.479,24.167,12.717,4.4101,3.2529,0.68313,5.6956,2.5505,16.457,5.7388,16.923,5.4593,29.443
1.045,1.07,1.0394,-3.8442,-14.405,-15.608,200.29,19.68,-2.4171,6.5926,1.8348,1.2761,1.464,24.624,22.458,5.0892,4.4668,3.258,1.2697,5.2934,1.6822,19.057,7.4721,15.274,4.6832,25.624
1.045,1.07,1.0446,-4.8572,-17.831,-19.696,252.65,52.716,-3.3046,8.4095,1.0507,-0.55009,0.89909,24.95,12.923,8.6305,5.7802,3.9544,1.3162,6.0716,0.81613,18.769,4.1852,23.024,3.8828,29.729
1.045,1.07,1.0407,-4.0848,-14.846,-16.179,212.65,34.935,-3.5054,6.8612,1.3255,0.54273,-0.25863,19.873,18.067,10.559,8.302,3.0812,2.5302,5.8095,1.013,12.629,9.8643,17.197,3.5904,32.157
1.045,1.07,1.0409,-4.5797,-16.632,-18.821,237.95,48.618,-3.5555,3.3441,1.326,-1.0351,-0.079338,37.284,16.66,8.1694,6.7946,2.5102,0.93801,7.1842,1.7641,13.857,6.0175,13.942,3.7361,25.907
1.045,1.07,1.0435,-4.01,-13.735,-15.285,208.61,42.629,-4.3072,8.9261,1.4964,1.6373,0.85021,24.914,18.779,9.7304,8.3348,2.8782,1.6542,4.6047,1.0987,6.0057,6.0924,7.4418,3.903,28.144
1.045,1.07,1.0296,-4.5999,-16.542,-18.912,239,45.817,-4.4708,7.092,1.6651,1.7217,-0.90841,32.062,25.284,12.562,6.476,4.1211,1.7162,6.5826,1.3538,1.7061,6.1326,23.242,4.7811,33.003
1.045,1.07,1.0397,-4.0028,-14.757,-16.434,208.54,25.26,-6.8094,6.8302,2.0873,0.94615,0.31618,30.254,19.366,6.063,6.8868,2.2529,2.4084,5.6032,2.1375,14.398,6.0106,16.222,5.7744,24.606
1.045,1.07,1.0439,-4.3644,-15.778,-16.934,227.07,47.074,-2.6615,7.6023,1.8544,0.63716,0.73109,14.666,19.376,8.1766,4.4545,3.2613,1.6581,7.3309,2.3842,15.349,1.8169,20.051,5.1831,38.193
1.045,1.07,1.0621,-3.7643,-13.889,-15.377,196.26,22.919,-4.7166,3.165,1.5679,-0.91633,0.10424,22.552,5.039,7.893,5.4784,4.209,2.2006,6.5416,1.6928,13.699,4.5592,16.904,4.6543,34.924
1.045,1.07,1.0428,-4.0616,-14.434,-16.196,211.22,37.044,-1.3041,6.093,1.5425,-1.5479,-0.14119,28.096,18.111,9.4367,6.0361,3.0603,1.9248,3.9907,1.9562,9.3522,6.738,15.082,4.4026,19.198
1.045,1.07,1.0488,-3.9812,-14.593,-15.885,207.34,31.923,-2.7015,4.4948,0.20196,0.63867,0.42743,27.25,18.239,3.2944,2.526,5.2392,1.0452,6.6023,1.7083,17.603,5.8723,9.9004,4.3266,3.488
1.045,1.07,1.0334,-4.6098,-16.281,-17.826,239.5,55.919,1.0198,10.674,1.1581,-1.4298,-0.11967,22.075,25.858,8.36,4.8231,6.4397,2.8991,4.0358,1.5319,9.5694,2.7601,19.837,4.3743,30.569
1.045,1.07,1.0422,-4.836,-17.749,-19.123,251.75,52.726,-5.1515,12.119,2.4767,0.36229,0.032932,18.087,14.771,12.102,5.5134,3.5983,1.2809,8.2155,1.377,19.353,8.2938,18.735,5.1006,26.224
1.045,1.07,1.0477,-4.2108,-14.471,-16.069,219.02,47.326,-0.30735,10.883,1.4562,0.23707,0.55702,22.462,15.448,17.219,7.8406,2.7994,1.4326,5.4537,1.3618,7.5097,4.5741,4.2236,3.0567,17.901
1.045,1.07,1.0389,-4.8701,-18.161,-19.998,253.41,49.096,-5.5771,8.1008,1.1562,-0.66337,-1.0439,28.878,17.862,8.1742,6.7662,2.4817,1.701,8.1244,1.9682,21.188,4.3628,21.037,3.2431,23.594
1.045,1.07,1.0467,-4.2654,-15.7,-17.909,222.13,30.516,-5.0644,6.5743,1.6479,-0.67321,-0.31422,38.38,12.367,8.739,4.6363,2.2909,1.6807,7.8291,1.8967,11.447,8.0678,14.944,5.8966,16.685
1.045,1.07,1.0416,-4.0957,-14.099,-15.271,213.03,49.203,-4.7133,8.5957,1.9906,0.016042,-1.2034,17.369,22.349,10.423,6.4681,3.6771,1.7393,2.0851,2.2708,12.729,4.9975,8.3396,5.0768,15.702
1.045,1.07,1.0395,-4.4032,-16.396,-18.644,229.31,28.87,-4.2257,9.4392,2.0387,-1.5264,0.97573,40.356,14.04,9.5666,8.1567,2.4184,2.201,5.6215,2.2927,16.681,6.8878,14.693,4.9539,41.304
1.045,1.07,1.0363,-4.1096,-15.093,-16.267,213.87,34.907,-3.533,6.0667,1.8484,1.5387,-1.2358,21.565,27.25,12.965,3.7105,1.6607,1.7444,5.787,1.4371,20.621,7.3161,7.4122,3.977,14.913
1.045,1.07,1.0551,-4.2526,-15.276,-17.542,221.56,32.121,-3.2673,9.9469,1.6559,0.85181,-0.653,39.164,7.6943,3.5975,6.7667,4.5334,1.1759,8.4559,1.4853,5.8057,5.7431,15.586,3.2717,27.28
1.045,1.07,1.0495,-4.2355,-14.706,-16.017,220.4,50.907,-4.5733,8.6735,1.8777,0.88703,-1.7448,21.164,20.313,8.0357,2.9095,3.5609,1.6087,6.4648,2.265,11.69,5.3299,7.7241,2.2706,15.885
1.045,1.07,1.049,-4.1875,-15.163,-16.979,217.98,36.883,-5.134,5.5812,1.8018,-0.4892,0.80024,27.369,9.0172,9.1705,8.4131,4.4896,1.6008,2.4504,1.2115,16.034,5.3387,14.786,6.5786,19.441
1.045,1.07,1.0375,-5.0496,-18.185,-19.858,262.22,70.931,-5.4047,4.8875,0.63138,-0.83927,-1.1816,26.762,16.975,6.8983,7.0352,4.1809,1.7292,3.8714,1.7938,24.41,7.5855,13.009,4.6695,46.179
1.045,1.07,1.0399,-4.7341,-17.56,-19.948,246.29,39.266,-2.5324,9.2967,1.8025,0.025034,0.62531,38.093,15.029,11.582,8.5231,4.7786,2.1654,9.3407,1.2697,10.172,5.4613,18.716,1.7823,28.764
1.045,1.07,1.0493,-4.3608,-15.714,-18.465,226.63,39.33,-4.4224,1.5186,1.4865,0.078878,2.0353,44.637,8.5718,9.6671,4.0315,3.7776,2.0429,2.934,1.214,12.202,6.1854,10.002,5.8383,22.851
1.045,1.07,1.0297,-4.8919,-18.118,-20.393,254.39,44.986,-3.9728,10.4,1.3633,0.53768,-0.15315,38.044,22.293,12.093,8.12,4.2187,1.631,8.3474,1.622,13.435,7.1002,16.051,3.218,42.295
1.045,1.07,1.0307,-4.5753,-16.427,-18.389,237.72,48.898,-3.2085,8.0533,2.1705,-0.85901,1.4785,37.187,23.373,5.3357,5.7013,2.5919,1.8241,3.2068,1.8306,18.088,5.9657,11.055,6.1611,19.583
1.045,1.07,1.0388,-4.3274,-15.58,-16.981,225.07,45.107,-3.5001,6.9448,1.6678,1.1588,0.53039,23.585,20.054,7.8695,6.6004,1.557,1.8466,7.3359,0.74837,15.064,5.1017,13.96,6.2586,11.673
1.045,1.07,1.0357,-4.9067,-17.719,-19.852,255.15,52.887,-4.2656,12.245,2.0718,0.19328,0.22761,33.88,18.144,7.7926,8.3959,3.6995,2.0649,5.1325,2.8922,15.952,6.3189,16.948,2.36,26.751
1.045,1.07,1.0323,-5.324,-20.193,-23.277,276.65,46.304,-5.2698,8.1991,2.2473,-0.85226,-2.1579,52.915,17.362,7.5061,5.1928,2.7462,1.1088,9.6774,1.3224,18.295,3.1392,21.577,5.8809,20.706
1.045,1.07,1.0472,-4.4729,-16.146,-18.169,233.19,36.011,-6.1433,15.108,2.4023,0.72124,0.49732,38.769,13.008,6.7523,7.2035,2.6082,1.5541,7.5642,2.1224,15.382,5.1921,7.322,3.7553,31.377
1.045,1.07,1.0457,-4.3205,-15.401,-17.58,225.05,35.813,-4.134,12.056,1.4957,-0.28021,-1.1629,35.494,13.451,9.5383,8.9297,1.4847,2.0202,6.0138,1.6152,9.3361,3.6461,13.639,4.7761,31.192
1.045,1.07,1.045,-5.1528,-18.036,-20.097,267.46,74.752,-1.15,9.2523,1.7809,-0.068782,-1.0773,30.799,9.6671,8.963,7.9301,3.8523,2.1843,7.247,1.3685,13.9,3.5096,11.033,6.407,31.216
1.045,1.07,1.0349,-4.3821,-15.422,-17.005,227.68,51.975,-3.4034,6.8996,2.0278,-0.26772,0.11507,23.943,20.173,12.487,7.1054,3.7128,1.7016,6.2327,1.2231,6.8879,8.0648,13.282,8.181,20.915
1.045,1.07,1.0353,-4.3505,-15.919,-17.331,226.32,44.869,-6.9117,4.8278,1.7248,-1.7877,-1.1702,28.865,25.424,12.18,6.631,2.1947,2.1605,9.8161,1.3904,15.546,5.7908,7.3267,4.2217,35.125
1.045,1.07,1.0416,-4.7653,-17.455,-19.548,247.79,47.251,-2.539,8.3523,1.8206,1.7502,0.5535,31.624,13.894,12.512,7.0125,4.8033,2.8632,6.4925,1.9409,16.412,5.832,13.258,3.4515,28.058
1.045,1.07,1.0398,-4.5205,-16.863,-18.238,235.25,42.713,-3.0634,6.5377,1.0625,0.33963,-0.50689,26.879,19.6,4.9469,5.1994,1.9115,1.9517,9.2468,1.2452,22.358,6.1226,15.812,4.2847,31.04
1.045,1.07,1.0278,-4.7506,-17.784,-19.854,247.01,40.905,-2.4453,8.5957,1.6269,-0.57089,-0.75604,30.594,25.419,13.048,4.6264,2.4857,1.3064,6.0171,1.31,16.555,5.8258,23.328,5.7316,33.14
1.045,1.07,1.0364,-4.7946,-17.321,-19.394,249.14,54.429,-3.6297,7.3744,1.514,-0.25182,-0.39107,39.4,20.482,5.073,6.9971,4.0718,0.93958,7.5314,2.1425,15.84,4.981,10.305,3.5957,15.816
1.045,1.07,1.0546,-3.8678,-13.518,-14.989,201.3,37.849,-2.9679,4.9836,0.91632,-0.46976,-0.14682,26.819,16.026,5.61,2.4943,4.1727,1.9588,8.1918,1.8666,5.875,2.2214,9.2077,5.0287,23.496
1.045,1.07,1.0294,-4.6592,-17.386,-19.021,242.41,43.32,-5.541,8.3506,1.4385,-0.1351,0.84301,29.363,24.643,12.592,7.5986,2.46,1.1057,8.9037,0.87457,18.415,7.2241,14.11,4.4762,24.005
1.045,1.07,1.029,-5.2623,-18.803,-21.001,272.97,72.22,-3.8941,7.773,1.937,0.60701,-0.31503,34.965,18.659,7.5508,7.3822,3.7784,2.33,4.7745,1.465,17.793,6.852,14.254,7.6649,26.498
1.045,1.07,1.0289,-4.5192,-17.1,-19.375,235.32,27.086,-4.9849,9.6009,1.009,0.65111,1.059,38.367,23.066,11.409,5.068,3.7165,2.388,6.2914,1.4724,14.383,7.1712,19.644,6.4808,24.004
1.045,1.07,1.0433,-4.252,-15.214,-17.184,221.29,38.692,-4.2463,7.6378,1.0026,-0.09631,-1.069,32.251,15.747,9.84,6.3958,2.006,2.1055,4.409,1.5281,12.812,5.8396,11.946,6.5916,37.708
1.045,1.07,1.0423,-4.3666,-15.692,-17.154,227.34,43.546,-3.1532,10.256,0.63603,0.31795,0.44683,22.247,17.262,8.5896,6.884,2.8527,2.1805,7.5392,2.3867,12.007,3.9644,17.387,5.7569,23.616
1.045,1.07,1.043,-4.369,-16.476,-18.111,227.51,32.94,-5.7175,5.5135,2.211,1.3572,1.3445,25.481,14.588,9.9575,6.0264,4.6781,1.9184,5.6661,1.666,21.106,5.8241,17.339,5.4254,31.482
1.045,1.07,1.0401,-4.473,-15.899,-17.577,232.61,50.068,-4.4865,8.6285,1.9729,0.063566,1.7922,26.356,16.245,9.2937,8.432,4.4453,0.82626,4.5672,2.1914,13.284,4.7086,12.758,6.3006,15.628
1.045,1.07,1.0535,-3.5621,-13.145,-14.344,185.88,14.472,-4.3663,6.6039,1.2373,0.2923,-0.21754,25.138,14.714,4.4283,5.7124,4.6129,1.8179,6.0846,1.0647,14.907,3.537,11.341,5.1999,27.452
1.045,1.07,1.0495,-4.2412,-15.02,-15.961,220.89,47.738,-4.124,10.411,2.0779,0.6019,-1.9841,13.908,17.512,10.232,4.871,2.9302,1.1855,8.5037,1.4889,14.254,3.4814,10.714,5.8808,18.985
1.045,1.07,1.0568,-5.4612,-15.513,-16.552,254.37,57.257,-2.5546,9.7953,0.93105,-0.28736,0.68631,38.491,11.034,5.3672,8.243,3.0605,2.6834,6.9156,1.2159,14.374,6.5159,16.577,3.8472,14.829
1.045,1.07,1.0572,-5.0742,-14.442,-15.435,236.38,50.464,-4.8944,5.3899,1.597,-0.17921,1.9317,32.544,11.998,8.8885,7.5755,3.6051,2.2998,5.9436,1.5238,11.804,3.9215,16.951,4.9525,26.552
1.045,1.07,1.0514,-5.1499,-14.781,-15.005,239.73,58.786,-3.2574,4.1702,1.8647,-0.12556,0.1307,20.838,24.056,11.19,2.2759,2.711,1.5793,7.7626,1.9131,15.847,3.8066,17.146,5.7661,32.422
1.045,1.07,1.0536,-6.0142,-16.754,-17.474,279.16,83.279,-4.7507,7.1965,1.3722,-0.045046,-1.1184,29.425,17.262,10.017,5.2178,2.1506,1.4138,7.3461,1.4675,17.5,9.3703,16.476,3.6395,25.117
1.045,1.07,1.0536,-5.0069,-14.07,-14.577,233.13,55.82,-3.0638,5.1535,1.1641,1.5105,0.2834,22.064,20.425,9.3592,4.7778,2.7513,2.0931,3.8392,1.98,15.048,9.5312,16.883,3.1651,28.538
1.045,1.07,1.0494,-4.0641,-12.395,-12.473,191.29,10.696,-1.3019,12.07,1.6314,-1.0154,-1.7149,24.748,25.343,7.7811,7.9839,3.3898,1.9447,5.9788,1.2967,14.535,6.7154,16.266,4.6653,25.638
1.045,1.07,1.0521,-4.56,-13.243,-14.794,213.06,25.799,-3.2041,5.9878,1.6797,-0.77384,-1.3472,43.932,18.79,11.643,6.4414,3.2902,1.1224,4.9925,1.6013,8.1475,6.3362,11.413,4.6947,36.109
1.045,1.07,1.0485,-4.7669,-13.716,-15.178,222.58,32.827,-5.079,7.5527,1.5197,0.48977,-1.022,46.293,21.291,6.8662,8.0426,1.7247,1.8358,6.5378,1.3848,9.0708,4.5849,11.73,3.7095,20.558
1.045,1.07,1.0532,-4.6588,-13.211,-13.872,217.8,38.154,-5.2701,10.569,1.8336,0.05918,1.3697,25.022,18.16,12.098,7.7889,2.9107,1.0702,6.4461,2.0407,9.0833,5.7397,14.417,5.4945,39.372
1.045,1.07,1.0498,-5.1689,-14.722,-15.873,240.71,50.83,-4.0692,6.2052,1.3933,-0.53906,-0.034645,35.924,21.508,12.278,5.3494,3.8876,2.0264,7.6602,1.6766,9.044,5.7463,14.067,3.2069,35.109
1.045,1.07,1.0617,-4.2211,-12.561,-12.804,197.96,22.491,-2.4287,7.3119,1.7245,-0.3539,0.61912,21.705,13.746,12.218,8.1034,2.1707,2.1924,6.5481,1.6794,15.795,4.2592,12.768,3.0931,43.811
1.045,1.07,1.0589,-5.1312,-14.806,-16.313,239.39,41.39,-5.1177,8.036,0.75228,0.02144,-0.61015,41.396,13.205,12.47,2.9201,3.9881,4.1408,5.0318,2.5212,12.083,3.8443,13.798,4.2616,36.396
1.045,1.07,1.065,-4.101,-12.402,-12.779,192.72,14.007,-3.9899,8.0391,1.7128,-0.017408,-0.30368,27.584,9.5416,8.932,7.7115,3.4709,2.0525,6.2611,2.4112,16.748,5.6281,10.835,6.1499,32.918
1.045,1.07,1.0571,-5.3603,-15.357,-16.836,249.71,49.434,-3.9633,8.3316,2.0247,-0.46258,1.1715,47.106,12.112,4.0752,3.3832,3.6057,1.7773,3.9922,2.0518,15.317,3.1191,15.976,6.9441,11.25
1.045,1.07,1.0562,-4.9929,-14.353,-15.481,233.33,38.104,-4.1381,12.559,2.4783,-0.45175,0.50441,38.519,15.606,11.485,5.5828,3.1172,1.1557,4.9168,1.4543,14.587,5.3814,10.066,4.3345,34.746
1.045,1.07,1.0533,-4.4025,-13.342,-13.97,206.47,19.008,-4.7413,7.929,1.1616,0.25632,-1.4089,33.585,18.827,10.906,9.0789,4.655,1.7592,4.1234,2.2825,18.214,5.9705,9.7737,4.6013,35.442
1.045,1.07,1.0526,-4.1493,-12.22,-11.353,194.51,33.812,-4.0508,6.7613,2.272,0.1137,-0.97904,9.3553,25.071,10.615,8.8592,3.8927,1.9862,7.0875,0.99089,22.298,3.501,3.4919,5.1251,38.754
1.045,1.07,1.0306,-6.1014,-17.29,-18.868,283.04,73.223,-4.1016,6.9274,1.5725,0.091529,-0.31116,50.346,32.118,9.679,8.1292,4.8687,1.4287,6.178,2.1383,12.975,5.2871,12.437,2.9512,21.44
1.045,1.07,1.0577,-4.978,-14.051,-15.34,231.92,46.012,-2.5577,6.4225,2.6319,-1.0005,0.11327,36.726,13.138,11.116,5.7192,3.785,1.5373,6.1782,1.653,8.7643,9.4313,13.462,4.0248,33.867
1.045,1.07,1.0592,-4.9056,-13.619,-15.003,228.38,48.946,-4.5442,4.3137,1.3372,-0.75757,0.90795,36.744,13.441,10.215,3.3165,2.3865,1.407,4.7725,0.86987,8.8639,7.9413,12.785,5.3003,32.262
1.045,1.07,1.0576,-5.372,-14.749,-15.697,250.02,64.292,-4.1455,10.004,1.4847,-0.73233,-1.7027,31.925,13.712,8.4175,5.9829,4.5124,1.5807,6.2319,1.724,11.082,8.2733,12.036,5.6888,24.571
1.045,1.07,1.0521,-4.3515,-12.578,-13.935,203.4,23.326,-2.5251,5.2022,2.244,-0.26808,0.1074,37.764,18.683,11.245,5.7861,3.6457,1.9957,6.3587,2.339,4.2299,6.4883,14.056,5.8069,36.306
1.045,1.07,1.0621,-4.7365,-13.02,-13.256,220.76,55.422,-4.2373,5.8798,1.346,0.5329,-0.8213,14.591,13.788,7.8656,6.3877,4.8903,0.96082,3.0124,2.2019,13.689,3.4742,15.481,5.7285,26.641
1.045,1.07,1.0604,-5.787,-15.462,-16.392,268.37,86.075,-5.2402,6.5718,1.6969,1.1392,1.5912,26.22,12.731,7.9679,2.8846,2.5115,1.6067,6.7337,2.0923,11.085,5.4356,15.639,3.8766,21.665
1.045,1.07,1.0508,-5.0472,-14.072,-14.101,235.1,62.881,-3.7507,7.3832,0.6213,-2.4539,0.089897,25.557,20.608,8.7215,7.6764,4.6162,1.896,7.9371,1.5666,17.703,9.5725,2.0318,6.5141,27.106
1.045,1.07,1.0611,-5.2862,-14.045,-15.251,245.6,68.783,-3.8442,7.4144,1.6519,1.2345,-1.98,33.935,14.228,6.856,5.0217,2.9441,1.1823,6.1211,1.7216,9.0318,4.8225,7.5704,2.2077,20.874
1.045,1.07,1.06,-4.5768,-12.913,-13.345,213.77,42.644,-4.0579,7.2402,1.8643,-1.7497,0.74908,23.883,12.967,7.3528,7.7811,4.1481,1.6796,6.1502,1.8601,11.279,3.3967,14.141,6.0543,25.209
1.045,1.07,1.0667,-5.2018,-14.824,-15.801,242.34,53.178,-4.8298,5.6345,0.70635,1.2054,1.7264,25.626,8.5041,13.339,1.4284,2.9239,1.6902,8.7672,1.6518,9.711,6.95,20.289,4.1284,39.544
1.045,1.07,1.0565,-4.5942,-12.386,-12.6,214.16,55.361,-4.4627,7.0554,1.6046,-2.3079,-0.088263,18.918,18.395,11.026,6.7261,2.8818,1.0324,5.9172,2.6421,11.758,6.261,4.909,6.1508,38.927
1.045,1.07,1.0497,-5.4749,-16.603,-17.677,255.06,44.823,-4.1383,3.7606,2.562,0.66878,-0.3604,41.653,17.342,14.019,7.9423,3.7258,1.7325,7.3157,1.6005,20.492,6.311,15.528,3.5539,35.249
1.045,1.07,1.0562,-4.4979,-12.882,-13.067,210.2,40.256,-4.4414,6.1628,1.2983,-0.94189,1.6197,18.441,19.901,9.3544,6.7481,2.6968,1.4749,6.2758,1.3039,12.506,5.9653,16.999,2.1844,31.793
1.045,1.07,1.055,-5.5714,-16.411,-17.407,259.53,53.698,-5.5518,6.7587,1.6039,-0.045266,-0.46171,37.884,12.348,12.401,7.6634,3.9774,2.3435,6.1985,0.42945,19.76,8.0372,15.404,5.1221,32.4
1.045,1.07,1.0534,-5.2813,-15.978,-16.325,246.58,44.224,-5.2493,7.4505,2.2475,1.1512,0.40901,26.754,20.488,10.197,3.9443,3.0771,1.3539,5.3261,1.7373,23.09,6.3134,22.983,3.3487,27.005
1.045,1.07,1.0616,-4.8752,-13.971,-14.291,227.59,47.342,-1.6908,8.2625,1.8591,-1.2986,-1.8908,25.831,11.151,9.5727,8.7842,3.3842,1.7654,8.5503,1.15,15.764,8.3785,10.214,4.7749,30.712
1.045,1.07,1.0543,-5.4386,-14.882,-15.801,252.79,69.785,-4.9909,7.4998,1.2409,-1.1324,-0.040588,35.031,14.11,6.0749,7.6081,3.2172,2.1481,6.4545,1.9886,12.897,9.5973,10.358,5.7942,17.423
1.045,1.07,1.0492,-4.6394,-13.019,-13.97,216.3,41.781,-1.9225,5.301,1.3424,-0.47892,0.32134,30.08,21.481,12.257,5.7921,3.2531,1.5159,4.1829,1.0723,9.1061,7.1866,11.844,6.6839,39.158
1.045,1.07,1.0595,-5.1329,-14.486,-14.943,239.35,55.916,-5.1032,9.402,1.68,-0.61384,0.99281,25.828,14.807,9.1705,6.177,0.9955,0.72033,7.5493,1.3911,16.079,3.1081,13.876,4.0487,27.998
1.045,1.07,1.0561,-4.5915,-13.267,-14.082,214.47,35.243,-4.5048,5.4007,1.4985,-0.12527,0.41238,27.285,17.632,10.397,5.5205,2.8649,2.3875,1.9279,2.1641,13.979,4.9845,18.592,3.9851,33.444
1.045,1.07,1.0503,-5.3791,-15.386,-16.074,250.27,59.983,-4.3412,5.5237,2.1985,0.98554,-0.31835,30.155,17.216,12.03,10.122,2.2003,2.2048,3.8055,1.2129,20.531,6.8865,12.596,4.0568,33.329
1.045,1.07,1.0514,-5.7306,-16.159,-18.034,265.98,63.825,-4.6149,3.4903,1.9481,1.4223,-1.0686,52.865,14.793,2.523,2.6695,3.0712,2.1165,8.7107,1.6319,8.3953,6.4327,17.319,8.9638,6.3369
1.045,1.07,1.0615,-4.5177,-13.313,-13.842,211.49,29.803,-5.6233,7.2709,1.7687,0.31823,1.0327,30.401,12.517,8.5948,6.5536,0.76076,1.2707,6.3469,2.3386,18.255,6.1912,11.255,5.2319,29.166
1.045,1.07,1.0542,-4.883,-14.017,-14.492,228.08,44.547,-3.1869,9.9472,1.6457,-2.0378,0.45195,27.062,16.226,10.036,8.3385,2.2777,1.2349,3.7603,1.0553,17.453,5.4486,14.936,6.1668,30.999
1.045,1.07,1.0461,-5.293,-14.758,-15.971,245.99,59.204,-1.8283,5.3288,1.8264,0.52655,0.53098,36.291,21.634,7.9734,6.4274,4.8592,1.0647,3.2944,0.87486,10.841,4.655,15.669,6.0043,22.077
1.045,1.07,1.0694,-4.5456,-12.271,-12.637,212.18,49.607,-3.8248,8.7914,2.1201,0.72943,-1.2037,12.102,9.8875,9.337,4.2066,4.138,2.0723,4.05,0.71042,9.2555,10.227,15.616,2.8199,33.788
1.045,1.07,1.0636,-5.3641,-15.694,-16.835,250.15,47.12,-3.2752,8.4104,1.7239,-0.51767,1.4266,42.436,9.5642,4.0545,5.1023,2.746,2.4298,7.4349,1.7438,16.719,4.0962,19.329,-0.25947,11.269
1.045,1.07,1.0535,-4.5689,-12.621,-12.92,213.1,48.721,-5.4526,6.166,2.1774,-0.20505,0.18234,22.273,20.122,3.5318,6.4988,2.3279,2.4781,7.4071,2.3057,8.9189,7.0235,15.259,6.0023,12.019
1.045,1.07,1.0475,-5.013,-14.38,-15.711,233.35,46.163,-4.3055,2.7938,1.5545,-0.65046,-0.10155,40.768,22.306,9.6389,5.5693,2.6344,3.1075,4.3741,1.6538,11.776,2.2379,15.155,4.5952,27.527
1.045,1.07,1.056,-5.2909,-15.952,-16.092,246.98,48.059,-3.5345,7.117,1.3309,-0.21857,-0.41533,25.831,14.16,8.5711,8.7044,4.6406,1.1745,7.7558,1.4214,22.057,4.0062,20.865,5.7623,23.215
1.045,1.07,1.0537,-5.4089,-15.563,-16.675,251.96,52.275,-3.3924,8.7705,2.2397,0.86931,1.7516,40.874,11.51,8.0097,8.2718,3.5842,1.6459,6.7069,1.5006,15.951,3.3981,12.398,7.6727,21.926
1.045,1.07,1.0562,-4.5612,-13.363,-14.348,213.37,27.258,-3.95,7.6255,2.178,0.82938,-0.90118,34.668,18.743,10.947,2.7242,3.432,1.4328,6.0149,0.38655,12.024,5.9399,11.952,6.6178,35.462
1.045,1.07,1.0513,-4.711,-13.368,-13.912,219.68,45.553,-4.0584,4.7606,1.5166,0.56118,-1.2845,25.179,23.824,10.159,5.8349,3.7693,2.2118,6.5422,1.129,11.117,5.4052,12.792,3.3435,32.789
1.045,1.07,1.0597,-5.1081,-14.761,-15.597,238.4,46.774,-3.7886,8.6932,0.59515,-1.7426,-1.5001,36.768,12.82,7.2587,6.0718,4.441,1.8342,8.4153,1.5297,13.966,8.2498,12.783,4.6341,21.779
1.045,1.07,1.0471,-5.8374,-17.127,-18.268,271.56,60.635,-5.8158,6.5038,1.0502,0.16595,1.4754,39.261,18.321,11.378,7.0064,4.7278,1.4304,6.0638,1.6109,17.115,7.4276,20.666,4.5005,27.248
1.045,1.07,1.0543,-5.0247,-14.366,-15.485,234.24,45.842,-3.9654,6.638,1.3463,-0.67146,-0.81734,37.649,15.385,9.4855,6.6419,3.6013,0.94769,3.9264,0.47941,14.428,8.6662,12.643,6.4603,28.296
1.045,1.07,1.0613,-5.1044,-14.997,-15.182,238.39,48.023,-4.4151,8.7749,2.1235,-0.0069122,-3.217,26.561,16.841,8.0812,3.0161,3.9824,0.85258,8.331,1.07,20.838,7.2738,12.692,5.2482,24.279
1.045,1.07,1.0493,-5.4967,-15.229,-16.614,255.78,60.398,-2.8851,11.462,2.2426,-1.8274,-0.67182,37.718,14.904,8.9346,8.5624,5.6443,1.128,1.321,1.6211,10.616,7.47,18.41,7.7821,23.873
1.045,1.07,1.0595,-5.084,-14.6,-14.997,237.13,52.523,-3.9119,7.5214,0.89504,-0.64106,0.195,26.575,13.22,7.8214,8.075,4.4297,1.7016,6.4446,1.6986,17.402,6.1084,14.085,3.2103,23.828
