V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,Q5,P7,Q7,P9,Q9,P10,Q10,P11,Q11,P12,Q12,P13,Q13,P14,Q14,LoadMargin
1.045,1.07,1.0545,-4.3692,-14.692,-16.117,226.99,66.086,-3.0395,5.9786,1.2073,0.61259,-0.62385,11.97,9.1667,8.9712,7.0436,2.7395,1.974,6.8558,1.2169,1.7296,6.4017,19.785,4.2815,48.983
1.045,1.07,1.0409,-4.2652,-16.199,-18.128,222.16,24.613,-3.6038,5.8416,1.1249,0.44059,-0.2122,30.561,13.85,11.362,8.9386,3.1836,1.5359,5.6729,1.8139,18.589,5.0952,19.126,6.0008,50.2
1.045,1.07,1.0584,-4.5173,-15.505,-16.873,234.75,67.342,-2.8725,5.7221,1.3628,0.2282,0.98439,17.276,6.195,6.0457,4.6048,4.2363,2.2448,7.2388,1.4881,10.989,3.8908,12.453,5.593,49.83
1.045,1.07,1.0366,-4.0409,-14.419,-15.574,210.16,40.481,-2.7905,6.4212,1.7337,-0.95528,-0.41711,21.245,25.83,8.4982,5.595,4.8712,1.8054,3.8315,1.7928,13.835,4.6195,11.414,5.6019,51.453
1.045,1.07,1.0411,-4.0054,-15.027,-16.693,208.9,18.072,-3.9649,9.9168,1.3473,-0.57174,-0.33546,32.056,20.823,12.064,5.1432,2.6124,2.4591,9.328,1.9704,11.898,10.419,13.024,1.8382,39.442
1.045,1.07,1.0515,-4.1097,-14.669,-16.178,214.11,36.581,-4.6853,9.617,2.4672,-0.26695,-1.0059,19.383,16.957,16.003,1.5545,1.9513,2.7824,5.2059,2.2104,13.513,4.5441,11.309,4.1342,57.563
1.045,1.07,1.0554,-4.2127,-14.879,-16.354,219.43,45.271,-5.8573,8.0068,1.1282,0.21294,-1.7732,20.54,12.971,9.7543,5.8728,4.2219,2.0526,3.4446,0.6873,16.395,3.5659,10.137,2.5078,40.676
1.045,1.07,1.0519,-4.3997,-15.825,-17.97,229.25,36.975,-4.8285,11.503,1.8368,0.29585,-1.5722,37.402,8.1897,7.5303,7.8177,3.8183,2.3183,5.5037,1.5358,14.193,6.8219,9.4539,3.952,47.154
1.045,1.07,1.0444,-5.1762,-18.022,-20.846,268.69,69.017,-1.3402,10.953,1.7448,-1.7435,-0.03857,43.55,11.666,13.321,6.2507,2.8785,1.08,10.047,2.192,2.2079,7.2083,10.954,1.7099,53.578
1.045,1.07,1.0358,-4.9668,-17.434,-19.541,257.7,69.482,-2.7575,6.2911,1.2673,0.89907,-0.12363,34.85,21.452,6.4699,5.0106,5.5693,1.718,6.0054,1.4162,11.375,5.2016,10.465,4.284,51.511
1.045,1.07,1.0321,-4.6253,-16.3,-17.834,240.18,60.815,-3.5172,7.0401,2.1527,-0.10606,-2.0471,18.547,23.514,8.7347,5.9575,3.7837,1.1482,4.3407,1.7563,9.102,9.7522,23.228,6.0899,42.906
1.045,1.07,1.0469,-4.1146,-14.312,-16.564,214.09,39.437,-7.1625,6.6248,1.952,0.17484,-1.5495,36.984,16.028,6.918,7.4739,3.1198,1.1371,2.979,1.3246,6.2322,7.684,10.975,2.5454,46.852
1.045,1.07,1.0474,-3.6202,-13.109,-14.466,188.76,16.892,-3.0122,8.8043,1.9615,0.31565,-0.23272,23.932,17.345,4.924,6.3177,3.8587,1.8581,6.0637,1.3669,7.0374,7.2185,18.671,4.3672,34.892
1.045,1.07,1.0509,-3.6502,-12.563,-14.386,189.95,27.472,-3.0818,6.7635,2.3435,-0.47309,2.4857,30.514,13.785,8.1752,5.7778,2.1698,2.146,5.0015,1.2711,1.4229,5.9137,10.972,4.4048,56.175
1.045,1.07,1.0346,-4.4129,-16.079,-18.033,229.41,40.864,-3.1176,5.7924,1.3684,0.83923,0.43196,33.938,21.786,9.5577,6.0326,3.7006,1.7288,8.6623,1.7639,8.9349,5.3832,14.348,6.4303,46.169
1.045,1.07,1.0449,-4.6367,-17.471,-19.053,241.54,39.487,-5.5269,8.7271,1.6236,0.68051,1.1959,24.874,12.129,11.68,7.1383,4.2744,2.0235,8.4908,2.2665,22.069,5.7977,16.079,4.0018,34.828
1.045,1.07,1.0453,-4.7127,-16.442,-18.083,244.93,64.079,-2.5937,9.2859,1.2779,-0.80475,-1.7181,24.881,15.735,9.3133,6.0244,2.5557,1.3923,7.2403,1.4317,12.073,8.1737,11.701,3.1807,48.973
1.045,1.07,1.0371,-4.7957,-17.377,-19.271,249.31,54.137,-4.2786,8.5761,1.8217,-0.38019,-0.91941,32.915,17.733,5.7029,5.9905,3.5624,1.3661,5.5099,1.6336,18.609,6.4467,14.804,6.73,40.832
1.045,1.07,1.0392,-4.5686,-16.683,-18.206,237.53,49.648,-2.7127,6.3315,1.4373,-0.69293,1.4511,21.479,17.496,10.137,9.5225,2.5448,2.5695,6.0398,1.6612,18.596,2.0972,18.992,3.1017,14.838
1.045,1.07,1.03,-4.6944,-16.939,-18.82,244.05,53.397,-7.5803,7.4025,0.79094,0.04572,0.21464,30.549,28.727,9.6831,4.5764,5.0602,0.99604,7.1046,2.2394,9.694,8.3338,16.409,2.2943,22.131
1.045,1.07,1.0421,-3.8948,-13.571,-14.327,202.52,44.234,-2.5337,6.1249,2.3761,0.95158,-0.38433,12.22,23.819,8.3149,5.0369,2.6709,1.3457,6.1516,1.7302,11.787,2.2159,10.531,7.3581,50.786
1.045,1.07,1.0405,-4.2031,-15.559,-17.286,218.81,31.035,-4.0027,6.3336,2.2146,0.4031,-1.7992,26.421,17.873,8.2219,6.6885,3.7741,1.8245,4.9901,2.0276,14.574,4.7717,20.94,6.6945,16.063
1.045,1.07,1.0452,-4.5256,-16.206,-17.496,235.43,52.833,-3.2019,8.9075,1.5756,1.1574,1.2786,19.684,10.927,9.0826,6.7104,4.1077,1.6452,6.4178,2.0646,17.327,7.7476,12.06,7.937,66.024
1.045,1.07,1.0367,-4.7365,-17.64,-19.751,246.47,41.671,-4.247,8.7594,1.0172,-0.43358,-0.47855,31.91,17.469,14.259,6.4984,2.0563,2.1302,8.5989,1.5713,15.029,6.4237,19.097,5.1756,52.122
1.045,1.07,1.0448,-4.7271,-17.485,-19.847,245.97,41.795,-4.7332,7.4706,1.3298,1.2504,1.2357,35.732,8.5629,8.62,7.1107,3.2735,1.9951,8.9104,1.2289,12.09,6.965,21.434,5.5894,34.133
1.045,1.07,1.0504,-4.6671,-17.013,-19.106,242.77,47.927,-2.4264,6.5101,1.2115,-0.10301,-2.1747,27.515,8.5608,10.498,4.1997,4.341,2.0738,6.6023,1.8138,12.935,7.4134,21.562,5.4877,65.184
1.045,1.07,1.0483,-3.6719,-13.277,-14.507,191.19,25.161,-4.1761,3.679,1.818,1.744,1.2994,27.163,15.35,5.4283,6.0128,1.4905,1.3944,8.5623,1.8325,12.945,8.566,6.4877,5.5397,46.274
1.045,1.07,1.0371,-4.3955,-16.072,-18.354,228.63,34.694,-3.5283,7.287,2.0992,0.85732,0.88254,39.143,18.827,6.1705,4.8761,3.2887,2.1162,2.5411,1.6147,16.336,7.8354,15.169,4.654,45.825
1.045,1.07,1.0394,-4.7487,-17.213,-19.699,246.83,47.89,-4.2973,7.3385,2.0632,0.17502,-0.51017,39.606,16.828,12.968,6.0193,3.2661,1.2047,6.9332,1.0892,11.656,4.2755,12.074,5.626,27.978
1.045,1.07,1.0452,-4.8277,-17.292,-19.289,250.99,58.03,-5.0669,7.9836,1.7634,0.99028,-0.82203,31.089,14.109,9.8866,5.2407,4.0083,2.5009,6.0356,0.98944,17.017,6.6964,10.311,3.6209,52.234
1.045,1.07,1.0236,-4.6692,-17.198,-19.388,242.77,39.909,-2.8094,10.733,1.5055,-0.69933,1.1863,36.442,24.812,10.267,7.6715,4.4452,0.74306,6.6343,1.812,8.6273,7.763,21.504,7.1051,49.713
1.045,1.07,1.045,-4.2938,-15.838,-17.813,223.52,31.553,-0.9699,7.4156,1.0506,0.25064,-0.036637,30.063,14.716,10.372,4.6597,5.0109,2.0568,5.6846,1.0292,12.225,6.2109,18.639,4.8905,37.822
1.045,1.07,1.0489,-4.3477,-15.324,-17.055,226.22,48.647,-5.3665,7.437,1.4944,0.46694,-0.62172,29.761,13.094,5.6283,3.9026,3.4158,1.9683,7.6497,1.3189,9.8389,5.5032,11.196,8.079,62.631
1.045,1.07,1.0419,-4.7652,-17.01,-19.398,247.67,54.346,-4.1191,7.4463,0.66494,-0.95279,0.35312,38.495,14.758,9.1347,5.1413,5.4154,1.9388,3.7545,1.9316,12.847,7.1528,12.097,4.3901,28.16
1.045,1.07,1.0371,-4.2706,-15.494,-16.703,222.28,41.342,-4.5335,8.3708,1.8266,1.5164,-0.40322,22.975,24.694,8.5744,4.0127,3.0358,1.0407,9.4149,1.358,13.009,8.2418,12.012,5.4465,39.07
1.045,1.07,1.0306,-5.3309,-18.912,-21.37,276.63,71.287,-3.4352,10.737,1.1828,1.5355,0.47695,39.783,19.693,5.8497,5.7323,3.5671,1.7733,7.3018,0.63028,11.907,7.0537,15.345,5.869,39.536
1.045,1.07,1.0489,-4.7055,-16.462,-18.569,244.77,55.462,-4.8329,12.029,2.7566,0.80318,0.063309,29.195,10.795,8.7492,4.0974,2.2502,1.8502,4.7826,2.1214,11.62,6.4801,15.24,5.4381,32.878
1.045,1.07,1.0348,-4.7045,-16.768,-18.674,244.55,53.713,-2.9853,10.211,0.84293,0.32436,2.1074,21.937,20.59,15.505,4.6892,2.6514,2.8562,4.0576,0.85843,10.693,7.7888,20.484,4.3387,27.595
1.045,1.07,1.0611,-4.0435,-13.77,-15.143,210.56,46.319,-3.0572,9.9714,1.6526,1.5414,-0.42989,18.741,10.463,8.4708,3.659,3.5371,2.2519,3.5456,1.8912,12.273,5.3707,6.0808,1.2249,37.168
1.045,1.07,1.0475,-5.1158,-18.39,-21,266.04,59.111,-6.2472,10.713,1.2495,-0.37484,0.27112,36.976,11.011,10.729,2.3666,4.9458,2.4648,5.8559,1.2584,12.711,5.1555,17.67,4.2204,52.079
1.045,1.07,1.0428,-4.6654,-16.578,-19.406,242.52,48.608,-6.1026,7.26,1.9629,-1.9656,-0.089123,47.553,10.997,8.4027,9.4527,3.3568,0.32646,6.9403,1.1701,4.2799,6.9295,13.879,5.0528,20.244
1.045,1.07,1.0538,-4.7267,-16.466,-18.467,245.85,59.342,-3.7874,11.182,2.0795,0.74227,0.13834,28.541,3.9832,9.8266,4.5851,1.3875,2.0509,7.3079,1.4751,11.28,7.8829,11.499,8.1003,40.019
1.045,1.07,1.0321,-4.9509,-17.652,-18.782,257.18,70.013,-4.0111,9.8915,1.9401,0.038723,-0.72037,13.64,20.594,10.245,8.4038,3.4309,1.7639,4.4155,2.3914,20.954,6.6861,17.264,6.4181,48.606
1.045,1.07,1.0403,-4.0246,-14.768,-15.982,209.56,31.443,-3.2748,6.6138,1.6833,1.0679,-0.76918,20.351,18.708,8.3761,6.7176,1.5301,1.6254,5.597,1.5745,17.631,7.4586,15.833,7.023,45.254
1.045,1.07,1.0524,-4.2797,-15.158,-17.024,222.89,41.774,-4.3942,9.2079,0.60014,0.56943,-0.65965,30.082,11.448,6.8961,4.5523,2.7776,2.5485,4.0114,2.4799,14.985,5.9079,10.682,4.0778,45.393
1.045,1.07,1.0358,-5.0882,-17.894,-20.223,264.35,64.751,-4.2283,13.164,1.7181,0.20432,0.63173,35.2,17.83,7.2537,5.1895,2.3299,2.2385,7.0343,1.2583,8.6631,7.2641,18.372,5.1299,44.085
1.045,1.07,1.0315,-5.2051,-18.802,-21.257,270.07,66.256,-3.7224,6.3727,1.7552,-0.81087,-0.49449,34.371,19.796,14.623,6.6899,4.0895,2.2489,7.2193,2.1456,11.431,2.6532,18.035,6.1776,44.711
1.045,1.07,1.0568,-3.7493,-14.112,-15.789,195.57,14.01,-4.8305,4.0854,1.815,0.80421,-0.58729,29.903,7.6853,7.218,6.7692,4.2053,1.5906,4.991,0.92826,18.289,6.9578,12.681,4.034,50.872
1.045,1.07,1.0506,-4.1655,-14.928,-17.113,216.98,30.256,-3.0343,9.6962,1.2556,1.7798,-0.1134,35.331,14.496,7.8213,2.8569,3.3007,2.6931,4.9607,0.80609,9.9238,6.1091,12.879,2.9327,43.76
1.045,1.07,1.0582,-4.0322,-13.78,-14.984,209.94,47.543,-5.1393,9.1442,2.8494,1.4424,-0.42566,11.25,11.059,6.03,2.4938,2.8157,1.4278,2.7537,1.4741,10.776,7.8333,17.676,4.0534,58.362
1.045,1.07,1.0421,-4.704,-17.27,-19.719,244.58,44.454,-5.2196,5.7109,2.1267,0.5013,0.97655,38.957,11.999,8.4967,5.6466,2.9486,2.9002,5.4343,1.5105,16.264,6.6276,16.572,5.3588,52.891
1.045,1.07,1.0405,-5.2871,-19.241,-21.994,274.6,61.835,-4.6255,7.8052,0.82176,1.2483,0.66299,42.735,12.257,6.711,5.2206,2.5765,2.7641,6.877,0.59382,17.776,4.6296,17.56,4.1296,47.896
1.045,1.07,1.0406,-4.3778,-16.004,-18.055,227.92,36.316,-5.5865,8.17,1.2279,-0.77074,0.20232,34.83,17.8,11.777,5.7779,3.6618,2.2461,5.8799,0.9804,13.545,2.2247,11.963,7.6803,55.575
1.045,1.07,1.038,-5.0805,-18.467,-20.831,263.92,58.278,-3.2513,8.5066,1.5136,0.32761,0.97759,37.976,13.248,11.128,6.9219,4.0709,1.4813,3.6676,2.1765,21.994,6.644,10.078,5.1058,69.232
1.045,1.07,1.0497,-4.0468,-14.536,-15.726,210.64,39.383,-3.0997,5.946,2.0565,-0.92449,1.0968,26.058,13.001,9.0534,5.9336,2.8289,1.464,6.863,1.8509,19.261,6.8652,1.544,5.6767,28.955
1.045,1.07,1.0361,-5.3381,-19.17,-21.756,277.1,68.412,-4.5702,9.0976,1.5875,0.57813,0.075027,36.471,17.272,11.736,5.5452,4.2977,0.22757,6.187,2.3553,13.777,3.5226,17.067,5.006,38.213
1.045,1.07,1.0493,-4.2169,-15.197,-16.848,219.74,33.951,-1.6151,11.888,1.2442,-0.032152,0.20718,27.424,15.47,9.8666,3.081,2.9217,1.3831,8.175,1.048,10.66,7.0988,13.467,3.9131,32.207
1.045,1.07,1.0412,-4.6243,-16.534,-18.613,240.64,46.946,-2.8755,11.824,0.95553,-0.13039,-2.1244,35.11,17.889,10.701,6.7922,3.2156,1.1574,6.0491,0.79433,13.002,6.1701,9.9661,4.2758,36.439
1.045,1.07,1.0487,-5.0826,-17.468,-19.184,264,81.057,-5.7935,9.8225,1.5574,-0.024677,0.084431,16.837,12.559,14.046,6.6053,3.4636,1.7921,5.4979,0.81972,12.439,3.9889,13.723,2.6878,42.901
1.045,1.07,1.0333,-4.2682,-15.594,-17.734,221.93,35.7,-5.3568,4.0076,1.0106,-0.15474,1.7193,32.941,21.5,8.6194,7.9204,4.3771,2.0331,3.0551,2.6224,10.226,6.6725,20.856,3.7905,27.52
1.045,1.07,1.0404,-4.5331,-16.328,-17.813,235.77,49.412,-2.566,9.3753,2.4244,-0.22971,-0.12999,25.229,17.572,8.6626,5.7274,2.2222,1.9227,4.6286,2.6491,21.046,7.1416,11.34,4.9408,25.697
1.045,1.07,1.0389,-4.7766,-17.333,-19.286,248.4,51.361,-3.3536,9.8496,1.7185,-1.0631,-0.55335,31.699,15.316,8.1569,6.4248,2.7868,2.4092,6.2367,0.95844,16.205,9.074,17.421,4.979,53.042
1.045,1.07,1.0493,-4.7786,-17.205,-19.336,248.53,54.853,-4.311,7.3016,0.90233,-0.92201,-1.0588,25.858,7.2754,8.1165,5.7051,3.8789,2.1662,3.9173,2.3603,14.193,6.9082,25.302,5.3616,34.296
1.045,1.07,1.0451,-4.5819,-16.521,-18.43,238.18,51.379,-3.9676,4.6098,0.92784,1.4931,0.47833,33.434,15.066,5.5073,3.3223,4.2593,2.0667,7.1652,2.8419,15.927,5.3327,10.396,5.7984,35.804
1.045,1.07,1.043,-4.4316,-16.224,-18.144,230.57,39.484,-2.7513,6.788,1.6362,0.90811,-0.91899,33.748,15.216,4.2971,3.359,2.9236,1.0669,7.8498,2.4278,13.774,9.1518,17.354,6.6313,29.36
1.045,1.07,1.0291,-4.7003,-17.702,-20.024,244.45,37.347,-5.3386,6.3023,1.3029,0.44855,0.56138,42.208,27.534,7.4357,3.168,4.4945,0.84654,8.4599,0.97803,14.689,3.8185,17.903,4.9103,22.019
1.045,1.07,1.0446,-4.6945,-16.32,-18.43,243.83,62.293,-4.4686,6.4517,1.6574,1.202,-0.49759,27.339,14.286,8.4009,4.0574,4.5413,1.9618,1.4101,1.8686,11.973,6.6773,15.526,5.8136,37.952
1.045,1.07,1.0411,-4.8147,-17.19,-19.518,250.24,54.592,-3.5126,9.4153,2.1376,-1.3861,-0.54009,39.574,15.24,6.3588,5.5493,3.8421,2.1824,6.0525,1.3686,12.382,4.0503,14.005,6.1685,49.464
1.045,1.07,1.0377,-5.6407,-19.944,-22.898,292.27,84.601,-3.1827,5.547,1.0721,-0.96292,-0.69865,43.185,12.672,6.3742,7.5389,2.1496,0.95687,4.9068,1.9504,16.612,2.2671,17.676,4.3122,47.932
1.045,1.07,1.0371,-4.7937,-16.926,-18.749,249.2,60.109,-4.1789,10.946,1.3166,-0.33509,-2.2411,31.525,20.156,7.53,5.8646,4.2273,2.023,4.8551,0.13104,14.919,7.353,10.158,6.0075,25.107
1.045,1.07,1.0398,-4.7686,-17.764,-19.524,248.07,46.476,-3.1305,8.1096,1.6607,-0.67446,-0.14267,30.105,17.738,13.294,3.0745,4.3241,2.0146,8.7112,1.1311,19.603,9.2455,12.366,4.4556,40.922
1.045,1.07,1.0497,-5.0021,-18.625,-21.103,260.13,48.796,-3.3955,6.6208,1.7256,0.038582,-0.51154,34.476,7.2151,9.2426,5.0696,3.1275,1.6264,10.327,0.71823,14.222,2.5239,25.65,4.6908,52.215
1.045,1.07,1.0412,-4.4569,-16.191,-18.241,231.93,39.808,-3.3875,9.1317,1.6929,-1.3553,0.20854,39.517,20.629,9.3552,3.5284,2.4704,2.363,10.371,1.3297,10.35,5.5985,9.4842,3.3077,23.972
1.045,1.07,1.044,-4.1355,-14.166,-14.484,215.09,58.865,-2.6454,9.8095,1.9802,-0.78974,0.094067,2.3002,19.181,8.621,6.2163,2.8573,1.6271,4.4776,1.2949,15.884,6.0465,11.862,7.3416,57.175
1.045,1.07,1.0355,-4.2786,-15.415,-16.528,222.59,46.355,-5.1714,7.2866,1.8079,-0.8048,-0.43677,18.906,25.048,5.5581,4.9512,3.2894,1.8487,3.2513,1.9543,19.227,5.6238,16.892,5.8213,35.873
1.045,1.07,1.046,-4.3886,-15.337,-17.011,228.08,53.593,-2.2032,5.9539,1.2301,1.9928,-2.4551,24.945,18.244,8.9531,6.3598,3.508,2.4373,5.9489,1.9265,11.022,3.5536,9.8528,3.1473,26.238
1.045,1.07,1.0315,-4.5712,-16.587,-18.271,237.67,48.043,-4.473,7.9331,1.7107,0.94803,-1.8403,28.678,22.386,7.1841,8.5172,3.2389,1.6097,8.3299,1.7716,11.144,8.1729,18.005,6.0842,35.609
1.045,1.07,1.0455,-4.9529,-16.839,-18.649,257.25,76.827,-5.0451,11.143,1.9125,0.65308,-0.35939,24.34,14.948,4.272,5.1336,3.5463,1.6405,5.2729,1.9895,9.3455,5.6821,15.687,4.1945,39.165
1.045,1.07,1.049,-4.5467,-16.492,-18.927,236.55,40.568,-3.3668,7.5978,2.1883,0.76114,-0.62509,36.448,10.301,10.17,6.9532,2.9948,1.7146,6.2886,1.4896,11.576,4.9308,16.441,2.9788,42.479
1.045,1.07,1.0401,-4.8907,-17.768,-20.328,254.12,52.862,-4.309,6.4057,1.6126,-1.2384,0.6356,45.424,14.131,10.136,5.9415,2.8761,2.0659,7.7188,1.819,15.274,5.065,8.6306,5.3124,43.875
1.045,1.07,1.0567,-3.5934,-13.12,-13.752,187.43,23.515,-3.2127,6.1509,1.2855,1.4354,-0.20836,8.0811,13.926,7.9724,5.5764,3.6811,1.7514,7.6148,1.9743,14.905,2.6889,15.719,4.4868,46.226
1.045,1.07,1.0465,-4.9236,-17.906,-19.84,256.05,57.811,-4.8221,7.7714,1.1207,0.19665,-0.79228,26.733,11.649,8.0427,3.3361,5.4768,2.1741,4.0937,1.2596,20.543,4.709,18.374,6.6632,39.778
1.045,1.07,1.0344,-4.8228,-17.636,-19.788,250.7,49.579,-3.8708,8.5547,1.5774,0.42926,0.67419,27.448,19.231,10.925,6.5693,1.5115,3.1349,7.2751,1.7532,11.474,3.2059,27.234,4.7877,41.668
1.045,1.07,1.0417,-4.4053,-16.321,-17.751,229.35,40.142,-4.2952,7.2979,1.5007,-1.113,0.77629,24.67,17.387,10.461,5.8799,5.5926,3.2478,9.5563,0.71723,13.644,3.2466,16.135,6.736,78.321
1.045,1.07,1.0567,-3.9862,-14.844,-16.824,207.84,21.161,-4.0684,5.3641,0.98998,-0.66878,-0.93962,37.451,9.898,6.5504,1.6411,4.7051,2.0414,6.5393,1.7996,15.561,9.1546,10.729,3.2358,29.747
1.045,1.07,1.0348,-4.9027,-17.649,-19.966,254.75,53.397,-3.3314,10.073,1.8282,2.1514,1.1704,35.785,15.774,13.001,9.431,3.3095,1.1167,4.6142,1.4889,16.041,6.233,10.212,5.3162,19.3
1.045,1.07,1.0442,-4.6895,-16.523,-18.246,243.46,65.205,-3.3885,3.3874,1.3932,0.0874,1.1227,27.469,16.292,5.5219,3.8477,5.3341,1.2621,8.282,1.8477,9.5971,7.1146,14.044,4.4967,33.983
1.045,1.07,1.0469,-4.2688,-15.074,-16.347,222.09,49.108,-4.6774,7.4287,2.0023,1.2317,1.5535,16.271,17.099,10.101,4.6189,3.8626,2.7926,6.0946,1.2856,12.028,3.4888,14.177,4.9767,59.682
1.045,1.07,1.0433,-4.651,-16.624,-18.69,241.51,57.92,-3.6707,2.2077,1.1709,-0.55124,0.10973,25.842,9.3645,11.686,10.768,2.0097,2.5378,6.1256,2.2196,10.523,8.32,20.929,3.7266,49.911
1.045,1.07,1.0607,-3.6167,-12.998,-14.506,188.7,18.552,-4.545,7.6129,1.3632,0.94096,0.49128,21.625,9.2309,11.81,5.0658,4.3058,1.6546,9.1264,1.6187,2.1201,7.6617,14.711,2.1011,33.146
1.045,1.07,1.0367,-4.5037,-16.665,-18.275,234.34,40.628,-2.8404,7.8968,1.1796,1.0861,0.47576,25.85,21.707,6.2558,4.4134,2.4766,2.0956,7.2244,1.2837,17.23,7.0853,21.44,3.6827,49.051
1.045,1.07,1.0503,-4.4526,-15.789,-17.904,231.5,49.812,-4.8196,4.9006,1.5133,0.032327,0.82918,32.209,8.5548,9.4668,7.5319,2.3111,1.8272,7.7721,1.6639,8.5117,7.5367,13.557,3.8572,24.038
1.045,1.07,1.0404,-4.5092,-16.242,-18.684,234.39,42.695,-3.1835,6.3768,1.5338,-0.12909,1.2761,37.578,15.742,10.663,7.0104,2.2318,1.8887,5.9057,2.3013,8.6014,9.6776,16.955,1.0958,37.745
1.045,1.07,1.0395,-4.9726,-17.507,-20.258,258.23,60.784,-4.4346,8.6509,1.5599,0.4296,0.75694,35.78,13.462,12.327,5.6521,2.3485,1.1605,2.1328,1.3159,10.146,6.1387,18.886,6.0935,58.887
1.045,1.07,1.0503,-4.3857,-16.073,-18.238,228.35,33.583,-3.204,8.4177,2.316,1.0414,2.1636,34.325,7.0577,12.219,6.3484,4.0656,2.3553,6.8014,1.1435,13.025,8.7941,12.183,3.9687,42.852
1.045,1.07,1.0482,-3.8695,-13.66,-14.906,201.41,34.878,-3.2862,7.0506,2.5935,0.68336,0.74607,19.63,17.444,8.2934,5.6602,6.3357,2.2704,4.4625,1.5586,8.8212,5.3277,11.988,4.0577,36.341
1.045,1.07,1.0372,-4.216,-15.005,-15.963,219.39,44.612,-1.8731,10.714,1.4716,0.25999,1.726,15.267,24.318,7.8688,4.1663,4.9997,1.9187,5.9523,1.7048,11.481,9.1559,16.542,3.7504,54.804
1.045,1.07,1.0427,-5.1583,-18.223,-20.838,267.82,69.295,-5.7231,7.4215,1.4499,-0.4179,0.43171,36.307,9.1245,10.991,9.2718,3.5807,1.8749,4.5852,1.3876,12.457,3.4634,15.62,5.6642,49.709
1.045,1.07,1.0483,-4.0768,-14.749,-16.49,212.24,32.632,-4.067,6.3866,2.2255,0.1788,1.6356,24.958,12.391,6.7876,5.3126,4.0101,1.1512,1.6766,1.1869,15.193,6.0126,19.198,5.8485,42.401
1.045,1.07,1.0442,-4.3624,-15.329,-16.795,226.83,53.439,-4.9335,6.7406,1.8051,-0.72306,0.4292,20.13,15.953,10.751,6.458,5.3937,1.6919,4.6846,1.8355,10.224,4.6721,13.856,6.9178,54.413
1.045,1.07,1.0381,-4.7017,-17.399,-18.676,244.6,49.946,-2.4072,8.6897,1.2574,-0.042518,-0.48019,16.259,19.889,13.187,4.2278,2.6528,1.8959,8.5652,1.5951,19.086,6.8152,20.568,5.2073,49.664
1.045,1.07,1.0405,-4.7339,-16.665,-18.601,245.97,60.323,-3.8655,8.5888,1.8872,-1.2302,-0.024315,27.254,18.445,9.2973,5.0611,3.8478,1.4929,3.4783,0.72793,12.792,5.4331,16.656,4.6449,46.629
1.045,1.07,1.038,-5.0134,-18.366,-20.825,260.49,52.746,-2.1464,8.3415,1.8294,0.11476,-1.5472,35.637,16.942,9.8976,3.8036,5.1073,1.2087,6.2751,1.0575,12.985,5.9119,21.999,5.5159,66.394
1.045,1.07,1.0437,-4.7538,-17.323,-19.299,247.35,48.27,-3.0715,10.115,1.1716,0.66671,-0.07532,31.118,12.892,10.298,9.3083,2.2923,0.87571,8.8276,1.5297,15.616,4.4906,14.906,3.4264,43.445
1.045,1.07,1.0605,-3.7301,-13.132,-14.169,194.35,33.752,-3.2971,6.0708,1.5923,0.42596,-1.1234,12.81,10.521,10.469,5.2978,3.9017,1.9732,5.9131,0.39407,11.145,2.008,11.296,5.3567,33.79
1.045,1.07,1.0327,-4.8341,-17.564,-20.006,251,53.2,-3.3987,4.533,1.0177,0.57106,-0.15887,38.374,17.966,6.3565,8.1511,3.7892,1.657,6.0189,1.6667,11.344,6.2471,20.731,5.6894,25.761
1.045,1.07,1.0421,-4.6907,-16.579,-18.646,243.95,52.897,-2.5623,11.868,1.4045,-0.86385,-0.40541,34.767,15.439,8.3686,6.3899,4.7718,2.6286,5.0621,1.2547,11.786,5.6308,10.963,4.9449,48.024
1.045,1.07,1.0353,-4.3444,-16.283,-17.944,226.16,33.52,-4.9551,6.8062,1.9751,-2.3196,0.56322,31.785,17.934,9.0506,6.4848,3.9549,2.4854,7.0286,1.6012,16.811,8.5756,16.392,7.8457,40.616
1.045,1.07,1.0217,-4.5245,-16.328,-17.922,235.21,45.783,-3.0944,10.565,1.2931,1.3701,-0.76882,31.261,32.984,6.1063,5.95,4.5614,1.3489,5.7727,0.18471,12.293,7.6796,13.839,6.162,53.754
1.045,1.07,1.0594,-3.7919,-12.991,-14.547,197.52,36.006,-5.1948,7.7515,1.6582,0.32874,0.50061,31.395,10.872,4.9915,3.828,2.4843,1.7202,7.1835,1.821,8.3584,2.7714,0.47808,5.5296,44.333
1.045,1.07,1.0439,-4.5585,-16.656,-18.881,237.04,43.324,-3.8625,5.2133,1.6267,0.72547,-0.42917,35.356,15.608,7.7407,3.9133,3.987,0.80684,7.6578,1.6415,11.25,6.8826,17.824,4.6273,37.376
1.045,1.07,1.0213,-5.4573,-19.312,-22.352,282.74,74.233,-2.9426,7.9689,1.6692,0.47283,-0.53034,48.099,28.479,11.358,4.2259,3.7389,1.6568,4.3144,0.90394,10.881,4.8261,11.509,4.6555,43.34
1.045,1.07,1.0448,-4.2913,-15.1,-16.645,223.29,46.016,-3.0906,10.042,2.0247,-0.30447,0.12019,25.041,16.757,3.8644,7.8046,4.1529,2.456,5.1206,2.0158,10.64,3.3826,16.811,3.7503,32.154
