V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,Q5,P7,Q7,P9,Q9,P10,Q10,P11,Q11,P12,Q12,P13,Q13,P14,Q14,LoadMargin
1.045,1.07,1.0524,-4.6346,-12.722,-13.064,216.21,50.432,-6.0488,7.9977,1.924,-1.3244,1.0643,19.062,21.181,10.045,4.9179,4.6221,1.7396,3.8337,1.0149,10.574,3.349,12.071,8.3698,12.95
1.045,1.07,1.057,-4.4592,-13.055,-13.824,208.85,27.024,-5.883,8.5412,1.6694,-1.7475,-2.4261,34.591,18.997,10.601,4.7541,4.8076,2.6842,5.7833,2.2025,13.713,8.4906,7.3957,4.3756,19.679
1.045,1.07,1.0548,-4.2662,-12.839,-12.909,200.23,21.547,-4.0454,8.8413,1.5625,0.055876,0.38444,21.436,18.471,8.1275,8.3464,3.7526,2.0902,3.7207,1.0257,18.239,5.8113,16.873,5.6487,12.437
1.045,1.07,1.0633,-4.8778,-13.697,-14.054,227.51,51.878,-2.9996,7.9282,2.3683,-0.51581,1.0968,23.623,12.518,6.8082,2.573,4.3898,1.9404,4.7871,0.98024,16.795,5.2687,11.853,6.7527,15.581
1.045,1.07,1.0571,-5.2803,-14.409,-15.26,245.14,69.891,-2.1284,3.3105,2.0761,-1.1566,-1.2812,33.296,16.968,7.9944,4.8635,3.4565,1.1916,6.0905,1.8212,14.542,7.156,5.9714,3.354,18.157
1.045,1.07,1.053,-4.7909,-14.204,-14.626,223.82,38.164,-3.7992,5.6553,0.98194,-0.044539,0.0068085,27.283,19.3,11.796,6.8878,1.4061,1.6501,6.8391,1.3571,17.79,5.4165,15.174,5.3471,20.861
1.045,1.07,1.0467,-5.0587,-15.03,-16.233,235.85,38.661,-3.8203,4.2214,2.0028,-0.76366,0.89203,45.799,20.265,7.1019,6.1879,4.5927,1.8105,5.8734,1.3335,15.112,7.309,14.292,6.5565,16.021
1.045,1.07,1.0587,-5.199,-15.26,-16.517,242.54,41.74,-4.7917,7.2488,2.0886,0.32527,-2.1835,37.802,14.056,6.7954,5.0047,2.999,1.4822,7.1144,1.8302,10.786,5.2424,25.885,3.1194,19.46
1.045,1.07,1.0598,-5.1246,-14.946,-15.231,239.27,49.3,-4.4659,9.053,1.0919,-0.04041,0.61699,19.831,12.545,11.907,6.1474,5.2666,1.289,3.346,2.1511,19.956,7.3706,19.27,5.6669,9.8121
1.045,1.07,1.0521,-5.28,-15.306,-15.559,246.32,54.301,-4.8318,10.188,1.8764,-0.12304,0.55492,30.768,17.972,4.3499,6.3401,3.4122,2.3008,5.1979,1.6521,22.785,10.487,13.406,6.5237,14.744
1.045,1.07,1.046,-5.1158,-14.859,-17.078,238.32,34.812,-2.539,5.323,0.93237,0.47059,1.365,53.296,20.012,12.392,3.4946,2.4682,1.5488,2.483,1.768,8.9107,5.7467,16.846,5.764,6.3986
1.045,1.07,1.0562,-4.9703,-14.344,-15.159,231.58,48.424,-6.3718,2.6372,0.98624,0.3095,-0.38127,33.081,17.322,9.0231,3.5194,2.9406,1.7845,4.9994,1.3203,17.152,6.1909,12.538,6.719,15.278
1.045,1.07,1.0618,-5.0752,-13.87,-14.373,236.31,62.967,-4.9378,7.9219,1.6625,-1.1325,0.99891,20.917,14.859,11.1,2.9643,4.0111,1.2796,3.6278,1.5947,15.013,5.644,11.078,4.3173,11.509
1.045,1.07,1.0551,-4.6936,-13.55,-13.507,219.58,41.616,-3.3365,11.186,2.399,-1.4106,-1.0815,18.003,18.289,9.3977,6.8696,4.0886,1.1119,4.4789,1.7095,17.782,5.9915,15.122,8.0935,14.395
1.045,1.07,1.0621,-5.1412,-14.279,-13.626,239.32,73.49,-5.2786,5.8648,1.4397,0.61728,0.97046,5.5601,14.568,11.004,6.1964,3.1858,0.9383,8.7179,1.5383,21.495,5.6092,8.107,5.6878,27.274
1.045,1.07,1.0527,-5.5038,-15.521,-15.598,255.92,72.523,-4.4005,6.1963,1.6922,0.49219,0.36352,22.707,17.561,8.3709,8.4268,3.9954,1.9281,6.572,1.446,21.422,6.7545,10.598,5.1466,18.347
1.045,1.07,1.0523,-4.3805,-12.612,-12.376,204.97,37.412,-2.6209,8.0152,1.8424,0.81354,-1.2051,12.14,21.165,7.5347,8.1289,4.1679,1.9993,7.5089,1.8721,11.555,6.383,17.736,7.5399,24.963
1.045,1.07,1.0545,-5.0063,-14.475,-15.456,233.62,43.181,-4.7889,7.6753,1.2642,-0.97437,-0.17705,37.344,16.765,5.94,5.684,2.5104,1.7329,5.943,1.5508,13.437,9.3311,17.842,4.7367,17.526
1.045,1.07,1.0629,-4.7577,-14.235,-14.943,222.44,32.09,-2.9879,5.8192,1.9278,-0.28813,-0.53232,36.046,11.314,8.3329,5.0112,5.186,2.3695,7.7266,2.3854,17.722,2.4869,10.342,5.2904,24.496
1.045,1.07,1.0625,-4.346,-11.865,-12.589,203.15,38.526,-4.1723,8.8249,1.3662,-1.5924,-0.22639,24.187,15.072,5.6504,5.0128,2.8451,1.324,4.4675,1.4647,6.2969,6.3056,16.225,3.3544,16.467
1.045,1.07,1.0562,-4.4254,-12.642,-12.906,207.11,35.037,-2.4237,9.4038,1.3418,-1.2029,0.71773,21.935,19.02,9.8707,5.496,2.5791,2.4398,6.534,1.7971,12.438,7.3638,12.452,4.7313,22.756
1.045,1.07,1.0545,-4.9418,-14.522,-16.005,230.92,30.684,-2.233,9.3709,1.169,-0.084461,-0.90415,39.14,12.83,13.226,8.8197,3.478,0.93855,5.1272,1.8824,9.108,4.8623,20.377,5.1083,14.503
1.045,1.07,1.05,-5.1371,-15.283,-16.605,239.52,38.586,-2.9829,4.8723,1.8333,-0.87064,1.5185,40.289,17.775,14.34,5.7228,5.1276,1.4169,2.724,0.72155,16.2,5.8835,16.858,4.9272,7.328
1.045,1.07,1.0493,-4.7137,-13.878,-14.392,220.59,32.997,-3.2717,10.948,2.5208,-2.9324,0.69969,32.961,22.76,12.166,6.2186,3.8675,0.99423,4.6875,1.6535,18.138,6.8022,8.4931,5.4596,14.475
1.045,1.07,1.0488,-5.8835,-16.815,-18.566,273.83,58.388,-3.5465,12.312,1.2027,-0.5803,-0.65039,45.531,16.853,11.634,6.12,3.0119,1.3247,8.0786,1.5013,7.7062,6.3824,22.534,4.1786,19.302
1.045,1.07,1.0491,-5.0181,-14.706,-15.899,234.41,35.72,-4.0488,10.25,1.7402,-0.67998,2.119,40.372,20.554,11.522,4.6282,2.1273,2.1692,5.3449,1.6103,13.751,7.4067,15.291,4.2555,15.096
1.045,1.07,1.0607,-5.0008,-13.806,-15.003,233.12,50.014,-5.4418,9.3489,1.9552,0.21515,0.99633,37.911,10.707,4.3273,6.3924,2.208,1.1405,5.8226,1.478,10.305,5.2321,12.499,5.0956,18.367
1.045,1.07,1.0554,-4.9815,-14.037,-14.706,232.46,48.426,-3.5815,10.485,1.7725,0.72063,-0.069197,28.841,14.208,7.46,8.5664,4.2314,3.5879,5.7597,2.2456,12.744,5.4363,13.351,5.3807,17.847
1.045,1.07,1.0436,-5.2408,-15.646,-15.469,244.64,50.428,-4.1933,8.9103,1.662,1.1769,1.7056,17.144,27.179,12.067,5.1313,4.3713,2.6341,6.8685,1.8408,20.311,3.8753,21.247,6.658,17.972
1.045,1.07,1.0556,-5.2861,-15.563,-16.668,246.81,41.937,-5.8174,10.227,1.5954,1.0775,0.0063651,38.082,15.455,11.578,4.6734,3.4735,2.3437,3.6895,1.8418,19.223,7.7398,15.499,3.9535,10.213
1.045,1.07,1.0579,-5.2158,-14.375,-14.73,242.89,65.546,-5.1278,8.9997,0.78869,-0.86629,0.30519,19.483,17.038,10.054,6.112,3.2092,2.2183,5.3101,2.0356,14.495,6.2218,15.112,2.1026,16.135
1.045,1.07,1.0495,-4.8727,-14.364,-14.547,227.77,41.746,-6.3523,8.5805,1.4805,-0.63432,-0.92505,26.172,23.988,7.1426,8.679,2.943,0.99215,5.8058,1.719,18.738,5.2083,17.13,3.1997,17.372
1.045,1.07,1.0619,-4.4599,-12.018,-12.156,208.48,47.014,-4.1555,11.748,1.4269,0.44496,-0.2141,15.865,13.806,7.888,7.0369,3.6956,1.4715,5.2422,1.6292,11.404,6.91,7.1193,6.1142,19.382
1.045,1.07,1.0592,-4.7438,-13.322,-13.819,221.44,46.178,-3.1226,8.6171,1.6649,-0.68991,1.155,23.481,14.833,8.6966,5.3326,3.3798,1.5232,3.9199,1.3322,14.117,3.7052,14.354,5.9062,12.938
1.045,1.07,1.0698,-4.6909,-13.222,-13.889,219.13,41.862,-4.1301,8.2393,1.7684,1.5791,0.18401,24.553,6.3605,7.1379,2.6797,3.5803,1.569,7.5312,1.6773,10.796,4.2712,14.674,7.7708,25.702
1.045,1.07,1.0642,-4.8226,-13.427,-13.634,224.86,53.949,-0.29717,7.2439,0.94959,0.25297,1.7379,12.428,10.517,14.716,4.1983,4.5367,1.3244,6.5281,1.109,12.42,5.5475,13.031,6.7397,21.551
1.045,1.07,1.0392,-5.2001,-15.371,-15.765,242.52,47.646,-3.6052,7.7914,2.1527,0.77043,-0.80695,28.24,34.087,12.342,4.9068,4.3278,1.7098,12.85,1.9333,9.8762,5.5001,16.997,2.2012,33.979
1.045,1.07,1.0554,-4.4679,-12.429,-13.403,208.5,38.018,-2.9974,5.6342,1.25,0.11894,0.57723,26.23,18.102,9.9234,4.6949,2.292,1.3173,3.6334,1.5256,6.5469,8.2868,17.763,5.4096,12.214
1.045,1.07,1.0637,-4.8499,-13.616,-14.101,226.1,51.485,-3.1665,5.8752,1.4322,0.48677,0.18319,20.794,12.575,11.7,3.3595,3.4951,2.6932,5.3074,1.3697,14.788,2.6472,12.334,5.4017,17.405
1.045,1.07,1.0547,-4.8435,-13.7,-14.457,225.73,47.784,-3.084,5.3906,2.1639,-0.89743,0.61162,28.017,18.357,7.1144,4.7155,4.0792,1.4117,4.3558,0.99331,11.189,4.1306,18.748,5.6465,13.495
1.045,1.07,1.0521,-4.405,-12.69,-12.804,206.48,31.818,-4.0025,12.009,1.0682,-0.87834,-0.03447,17.993,25.011,9.892,3.6756,3.6853,1.5898,4.3568,1.2982,13.027,5.5762,16.51,5.8943,14.616
1.045,1.07,1.0486,-5.1923,-15.058,-15.724,242.21,48.669,-2.6453,9.5064,1.119,-0.80796,-0.10698,26.777,22.743,9.7769,4.148,1.8128,1.7952,4.4333,2.0741,14.205,6.4877,25.96,5.4286,11.691
1.045,1.07,1.0462,-4.8189,-13.426,-14.273,224.54,48.135,-2.8481,6.8653,1.5371,-0.16784,-0.094294,33.017,23.043,10.356,6.6637,3.4932,2.2383,5.9652,0.73971,10.345,5.7781,6.8629,7.7548,18.566
1.045,1.07,1.0464,-4.7276,-14.183,-14.57,221.41,29.501,-3.6738,10.525,1.1051,0.60038,-2.1516,32.797,26.613,4.7333,5.8654,1.3845,1.6711,9.8793,1.2083,13.895,8.9375,18.504,5.7541,28.597
1.045,1.07,1.0531,-5.2816,-15.068,-15.638,246.01,57.836,-4.6798,7.6407,1.9734,-0.76834,2.2682,24.518,16.7,11.402,4.556,3.3539,2.5239,4.8742,2.5257,15.445,4.8164,19.614,7.3065,13.681
1.045,1.07,1.0512,-5.0819,-14.147,-15.176,236.92,51.259,-3.8208,10.436,0.60923,-0.31148,1.2808,32.373,14.99,8.61,9.0527,2.8808,1.7698,3.9928,1.4022,10.349,7.5086,16.332,6.9367,11.833
1.045,1.07,1.047,-5.1369,-15.084,-15.887,239.48,46.281,-4.5298,5.3906,0.93556,0.060103,0.17644,38.844,23.956,11.3,5.039,2.3697,2.325,5.4367,1.1194,20.877,3.8189,7.717,5.4623,15.35
1.045,1.07,1.0507,-4.9868,-14.108,-14.54,232.74,50.491,-4.1898,10.708,1.2292,-1.3296,2.2677,26.479,17.481,6.8335,8.3703,4.2541,2.3149,3.8761,1.5264,15.041,3.4198,15.828,7.6588,11.717
1.045,1.07,1.0577,-5.3403,-14.941,-16.02,248.66,57.9,-3.158,9.1695,1.1829,-0.17169,1.1055,31.008,16.515,11.538,3.4583,3.5301,2.2398,3.1045,1.2783,14.035,6.6878,16.365,0.69749,8.9188
1.045,1.07,1.0648,-4.0256,-11.733,-12.199,189.15,17.004,-4.5688,9.9973,1.4713,0.09419,0.35024,23.928,13.079,7.735,5.2982,5.1352,1.5612,7.1695,1.9878,8.5696,6.8972,13.016,4.3451,27.703
1.045,1.07,1.0464,-5.4116,-15.559,-16.452,251.92,57.236,-4.6823,6.9176,1.4952,-1.2135,-0.81405,37.911,24.641,9.2963,4.2523,3.6189,1.6712,8.2289,1.7654,13.906,7.5811,13.446,5.0269,22.219
1.045,1.07,1.0538,-5.0759,-14.638,-15.329,236.98,45.769,-4.4137,10.176,1.2564,0.40278,-0.84355,30.5,18.733,7.5714,6.742,4.6587,1.5517,4.8185,2.0431,15.212,3.1201,16.914,4.3327,14.236
1.045,1.07,1.067,-4.8545,-13.931,-13.954,226.98,46.754,-4.3446,10.807,1.3823,0.30044,0.86605,12.045,6.7256,12.987,8.4127,3.0779,2.7378,7.1105,1.7202,16.02,5.2208,17.842,4.0941,23.067
1.045,1.07,1.0548,-4.6855,-13.668,-14.209,219.09,35.047,-3.2851,8.6716,2.0656,0.38713,-0.54577,26.786,18.27,5.1988,7.8584,4.4243,1.6395,5.3143,1.9038,12.175,7.8818,21.707,2.7866,16.426
1.045,1.07,1.0561,-4.7385,-13.207,-13.74,220.79,51.308,-4.2353,4.4306,1.583,-0.98457,-0.53507,31.226,19.774,6.6829,5.3682,2.6827,0.88534,6.1264,0.87191,15.762,6.7469,4.2992,4.2737,20.486
1.045,1.07,1.058,-4.8152,-13.41,-13.475,224.27,57.282,-1.7572,4.729,1.6617,0.32356,-0.10933,17.594,18.2,8.7504,4.9019,-0.27514,0.99296,6.4748,1.4318,17.356,5.9343,12.282,5.4304,21.202
1.045,1.07,1.0411,-6.0315,-17.002,-18.949,280.22,64.693,-2.3141,11.485,1.9286,0.83872,-0.22368,51.965,18.884,7.5204,7.6966,2.6119,2.4716,3.5465,1.7936,12.068,8.3281,19.435,6.2426,8.0841
1.045,1.07,1.0703,-4.5742,-12.68,-13.115,213.6,45.502,-2.1602,7.6284,1.3105,-0.38762,0.48459,25.991,8.0078,5.8055,1.6866,4.3388,0.45509,7.0831,2.5084,14.159,5.0156,4.9227,7.9276,25.404
1.045,1.07,1.059,-4.1222,-11.388,-11.672,192.95,33.82,-4.6196,8.0762,1.5062,-0.077646,-0.44253,16.533,20.902,7.3888,4.7151,5.7583,0.5573,5.321,1.8792,6.2286,5.9146,13.087,3.5669,20.543
1.045,1.07,1.0532,-4.5074,-13.185,-13.339,210.94,34.455,-5.7661,7.553,1.4195,0.73643,-0.15915,21.825,22,10.583,4.2934,3.2491,2.1784,2.93,0.9011,20.007,6.5108,11.11,7.4222,9.7601
1.045,1.07,1.0544,-4.7128,-13.763,-13.815,220.15,42.819,-4.5882,5.9638,1.7213,0.20466,0.4487,23.238,17.988,9.4408,9.1635,2.0492,2.2951,7.174,1.021,19.641,4.4861,10.292,4.9723,23.188
1.045,1.07,1.061,-5.1275,-14.814,-15.44,239.16,49.459,-3.2043,7.6913,1.6367,0.13128,0.5296,31.142,8.5409,6.5194,8.0632,3.1908,1.1993,6.9475,1.5896,17.116,5.5439,15.715,6.8376,20.646
1.045,1.07,1.0616,-4.6707,-13.743,-14.674,218.5,30.348,-4.2184,7.6185,0.97975,-0.66971,-0.60099,32.912,10.267,11.03,9.3827,2.2518,1.7652,3.3307,1.2604,16.668,6.2217,15.821,2.5849,10.708
1.045,1.07,1.0615,-4.799,-13.995,-15.093,224.01,36.268,-4.6158,4.6573,1.3128,1.1385,1.858,37.108,10.408,10.304,6.8279,3.8423,1.3988,7.2195,1.8504,13.296,5.0406,10.568,3.2625,22.912
1.045,1.07,1.0575,-5.0384,-14.368,-15.288,234.96,47.216,-3.0437,8.1028,1.6991,-0.37079,0.43734,30.159,12.97,9.4866,5.1622,4.453,2.1016,6.1896,2.0254,10.303,7.4831,18.571,6.6011,18.436
1.045,1.07,1.063,-5.2051,-14.424,-14.826,242.26,65.68,-6.3162,6.2943,1.6069,-0.192,0.94152,20.037,11.596,6.7872,5.3654,4.7411,2.0577,4.1524,2.436,15.688,4.1053,17.491,4.2036,12.658
1.045,1.07,1.061,-4.3624,-12.678,-13.195,204.38,26.952,-4.4197,9.0067,2.2026,0.73637,0.71354,27.623,15.278,7.7244,5.1788,2.904,1.7001,8.4147,0.88801,11.297,4.8626,11.957,4.7236,29.833
1.045,1.07,1.0587,-4.5182,-12.082,-11.761,210.67,58.537,-3.471,7.9501,2.7335,-1.2991,0.60161,3.1461,15.08,11.567,9.1398,2.9211,2.673,4.4851,2.1965,11.958,5.6407,12.939,5.7556,16.033
1.045,1.07,1.0553,-4.8351,-13.69,-14.651,225.7,41.351,-1.8838,9.6305,2.1722,-0.46835,-0.20918,30.413,16.68,10.035,6.5083,2.8277,1.6746,4.0551,1.8218,10.899,5.7273,17.107,3.9661,12.613
1.045,1.07,1.0501,-4.6002,-13.323,-13.507,214.73,42.847,-3.5856,4.2238,2.104,-2.7438,-2.4778,25.151,23.047,10.344,6.2064,5.1313,1.6868,7.5419,1.3081,13.99,6.3048,9.3975,8.7329,24.426
1.045,1.07,1.0575,-4.7682,-14.03,-14.236,222.71,41.062,-2.8384,5.6198,1.6202,0.7252,-0.011062,24.471,17.261,7.1759,2.9755,3.0211,1.3166,6.8604,2.4406,18.422,5.8182,15.66,8.4689,21.44
1.045,1.07,1.0529,-4.8321,-13.722,-14.383,225.57,43.885,-4.9515,9.0389,2.5562,0.42667,0.84302,28.418,18.99,12.791,5.2289,3.313,1.916,3.3295,1.3895,16.769,4.9718,7.8572,7.0381,10.546
1.045,1.07,1.05,-5.3385,-15.239,-15.846,248.4,61.214,-3.5634,5.5799,1.8217,-2.3242,-0.45485,27.811,21.283,11.318,5.5329,4.6697,2.1729,8.6448,1.8628,11.396,6.0695,17.797,4.61,23.988
1.045,1.07,1.0496,-4.8618,-13.978,-14.936,227.09,39.6,-4.8272,9.4616,1.0826,-1.9861,-0.47459,33.898,25.111,8.5215,2.3309,2.5949,1.5822,3.6607,1.9621,11.917,4.5088,19.367,4.9958,10.807
1.045,1.07,1.0479,-4.7121,-13.06,-13.246,219.74,51.949,-2.8019,7.7574,0.94977,-0.84559,1.0511,22.997,22.798,6.7933,9.9295,3.3544,1.8385,4.866,2.0974,14.099,4.9627,9.5511,4.8883,15.942
1.045,1.07,1.0497,-5.5892,-15.943,-16.708,260.35,60.598,-4.0911,11.732,2.0867,-0.16963,-0.55728,35.816,19.998,4.5791,7.5435,2.1316,1.1452,9.2892,1.1749,13.549,6.3996,19.277,3.5631,24.477
1.045,1.07,1.0645,-5.2293,-14.785,-15.402,243.59,57.558,-3.2908,7.412,1.8812,1.3049,0.70822,25.612,9.3875,9.9346,4.7271,3.528,1.6558,4.6922,1.7385,18.629,5.0444,13.29,4.5262,14.058
1.045,1.07,1.0529,-4.9499,-15.1,-15.165,230.98,41.527,-5.4047,1.3623,2.5203,2.5148,-0.13112,24.078,20.725,6.9146,6.5904,3.4637,1.6238,5.9735,1.8462,23.799,2.19,20.6,4.706,16.909
1.045,1.07,1.0518,-5.9142,-15.881,-16.833,274.25,86.943,-3.2104,8.4477,1.7254,-0.047032,0.72983,27.2,16.982,9.1517,6.0224,1.8404,2.1422,8.035,0.67128,8.1735,6.2056,19.29,4.0736,20.707
1.045,1.07,1.0536,-4.1984,-12.479,-12.703,196.91,21.481,-3.6961,7.6882,2.0069,1.3271,-0.69873,20.151,23.326,9.5099,4.932,2.13,1.7573,5.2537,1.1602,13.75,5.2456,18.265,5.0929,17.634
1.045,1.07,1.0529,-4.9826,-13.944,-14.327,231.88,59.12,-3.3003,3.8449,1.0724,-0.32675,-1.4292,21.769,20.523,9.7385,5.7508,1.6887,2.9736,7.9891,1.2882,11.778,7.4208,15.717,5.0871,24.629
1.045,1.07,1.0604,-4.5305,-12.317,-13.627,211.45,39.234,-5.2446,8.1752,1.6959,0.48648,1.1002,37.303,14.694,8.2803,4.6156,2.9836,1.7176,3.9093,1.2165,8.463,4.2362,4.308,3.3915,13.823
1.045,1.07,1.0469,-6.0409,-16.981,-18.39,280.28,75.941,-3.2856,6.4191,1.7791,-1.1168,-0.33894,46.243,21.277,9.3506,3.1004,3.6986,2.3841,7.777,0.96672,14.429,5.4261,11.694,4.8998,18.758
1.045,1.07,1.0477,-5.3758,-16.386,-17.183,251.09,38.421,-3.3386,9.514,1.4843,1.1196,0.50319,34.663,19.763,12.795,5.9223,2.7911,2.6373,6.1503,1.9697,19.792,7.7485,23.032,5.0977,15.216
1.045,1.07,1.0653,-5.4554,-15.213,-16.309,253.71,64.496,-3.4629,6.4003,1.0498,-0.79265,1.643,35.244,6.1217,5.712,4.0559,3.7228,2.1554,5.2251,2.3894,14.737,5.0968,16.186,4.9611,14.917
1.045,1.07,1.0485,-4.7085,-14.032,-15.057,220.29,26.263,-3.1809,8.7188,1.6938,-0.18627,-0.085979,38.642,20.047,9.1556,7.8957,3.7169,2.0231,6.2755,0.72658,11.677,3.9402,16.646,6.3568,18.268
1.045,1.07,1.0556,-5.2134,-14.842,-15.287,243.24,54.647,-3.73,11.443,1.3475,-1.7778,-1.4381,21.21,15.541,12.477,9.6586,3.5755,1.1972,6.1182,0.79541,13.205,7.0095,20.621,3.3444,17.696
1.045,1.07,1.0595,-5.0704,-14.432,-15.044,236.33,52.951,-4.6539,6.4554,1.1009,0.17042,1.9473,29.586,12.866,8.4121,5.5232,3.532,1.1148,4.6985,1.7622,18.588,5.4945,11.077,5.7007,14.43
1.045,1.07,1.0708,-4.4266,-12.312,-13.221,207.12,33.678,-2.8834,10.055,1.352,-0.17643,-2.8017,28.119,7.0396,6.073,2.3994,3.33,2.1417,3.4163,2.7372,10.557,7.3656,14.006,6.7732,12.458
1.045,1.07,1.0603,-4.4718,-12.592,-13.728,209,31.586,-3.941,7.8743,1.762,1.4505,1.3148,31.807,13.027,8.6486,5.7481,4.873,1.2709,3.6875,1.6962,8.0642,5.1052,12.814,4.6963,12.771
1.045,1.07,1.0583,-4.7312,-12.937,-13.856,220.72,46.438,-4.1245,9.587,1.893,0.51435,1.5584,25.102,14.696,9.8249,4.5621,2.6531,1.8125,4.1912,1.1,7.3825,6.6376,15.694,5.785,13.915
1.045,1.07,1.0606,-4.8571,-13.692,-15.676,226.77,32.171,-2.7784,10.448,2.2742,0.37111,0.23333,50.312,11.375,7.3939,3.7398,2.7938,1.9282,6.8981,1.592,4.2036,6.4542,12.322,2.7855,21.29
1.045,1.07,1.0585,-5.2438,-14.969,-15.359,244.28,58.8,-4.2128,7.0146,2.0398,-0.53166,-0.79251,24.75,16.691,7.3766,3.574,3.4791,2.4831,8.2195,2.7056,15.006,6.2691,18.335,4.2523,23.972
1.045,1.07,1.0553,-5.0076,-14.215,-14.617,233.4,53.745,-3.5929,6.7146,1.5827,-0.48701,0.41053,23.92,19.171,7.5619,4.3419,1.8498,0.93419,6.1542,1.5374,14.958,6.2842,18.263,5.1817,18.673
1.045,1.07,1.0606,-5.4464,-15.742,-16.637,253.75,54.734,-2.6945,8.4341,1.7902,-0.16702,0.82298,36.49,9.1459,7.4724,6.4949,3.7729,1.1495,7.2116,1.4294,17.475,6.8596,15.563,4.8049,19.937
1.045,1.07,1.0541,-5.6569,-15.673,-16.387,262.51,77.495,-3.2742,4.0888,1.8713,-0.55425,0.26239,29.073,15.892,9.5289,4.4681,2.6155,1.4602,5.5641,1.1658,17.222,8.756,13.618,6.66,15.005
1.045,1.07,1.0528,-5.4375,-15.707,-16.216,253.36,59.419,-6.596,7.923,0.92429,-0.67449,-0.60956,33.669,19.919,4.9195,6.472,1.8554,0.89349,6.4547,2.4749,20.957,5.0033,16.052,3.7169,17.821
1.045,1.07,1.0532,-5.4746,-15.356,-15.859,254.86,65.4,-2.6705,10.315,1.3443,0.12386,0.19622,27.461,18.281,5.6962,4.97,4.4141,1.335,2.8768,1.86,19.138,3.9153,16.525,6.3874,7.9889
1.045,1.07,1.0663,-5.3174,-15.178,-16.268,247.7,54.382,-5.0451,6.468,1.3007,0.34835,-2.8984,32.856,6.999,10.008,5.5544,2.542,1.4867,0.76507,1.5439,20.958,7.1977,17.142,4.1912,2.216
1.045,1.07,1.0595,-5.3982,-15.357,-16.274,251.47,56.7,-2.563,9.4269,2.0022,-0.85816,0.13267,30.24,10.768,10.153,5.2338,5.9714,2.5139,7.4307,1.73,10.729,6.5999,19.11,5.326,20.785
1.045,1.07,1.0541,-5.2104,-14.944,-16.156,242.88,46.493,-2.0184,8.975,1.8678,0.83148,-0.096433,39.969,13.069,8.926,7.345,2.8775,1.9146,6.2449,1.5572,13.418,4.2681,13.593,7.1708,17.745
1.045,1.07,1.0515,-5.5245,-15.658,-16.966,256.77,60.678,-2.185,5.4843,1.792,0.056447,-0.2472,42.876,16.527,8.5236,6.4982,2.4231,2.0675,3.6424,1.8885,17.87,2.1622,12.115,5.0516,9.7552
1.045,1.07,1.0531,-5.2187,-14.999,-15.949,243.36,49.094,-4.5659,9.0853,1.8075,0.052336,-2.9473,35.95,19.107,8.939,5.244,4.1098,2.6675,5.8017,1.3558,14.644,7.7592,14.075,4.7519,16.634
1.045,1.07,1.0548,-6.0507,-17.145,-17.987,281,77.495,-3.4226,7.867,2.61,-0.013851,-1.5503,29.59,14.016,9.0069,6.6679,4.0766,1.1962,7.1211,2.2793,15.347,6.5554,24.278,3.8828,17.174
1.045,1.07,1.0658,-4.8719,-14.27,-15.315,227.61,34.741,-1.586,7.7369,1.9867,0.78334,-0.38473,37.472,6.4487,4.4309,6.3184,4.5329,0.54042,5.1487,1.661,15.236,5.1715,17.46,5.0438,15.931
1.045,1.07,1.0649,-5.6904,-15.48,-15.757,264.46,83.295,-6.7659,9.0148,1.6016,-0.30974,-0.21568,17.004,12.55,7.4242,3.8252,5.1033,1.4539,5.0422,2.0484,17.141,3.9762,16.785,2.1257,14.13
1.045,1.07,1.046,-4.8802,-13.972,-14.727,227.7,43.884,-4.0423,7.9947,1.3913,-0.93482,1.1938,34.843,24.643,6.4421,6.091,4.748,1.5446,7.4987,0.75757,9.9975,6.3796,13.219,5.538,22.458
1.045,1.07,1.0564,-5.1228,-14.004,-14.992,238.55,59.548,-6.0352,8.6239,0.72711,-2.108,-0.53649,27.921,13.231,10.529,8.9815,4.0825,1.0229,4.0713,1.2481,8.5184,4.0634,16.238,6.0314,12.444
1.045,1.07,1.0638,-5.155,-14.419,-15.091,240.43,54.642,-4.2589,11.294,2.6605,-0.10702,-0.8443,27.399,9.5955,6.1894,5.916,3.2467,1.8623,4.3772,1.7799,15.664,7.4608,16.421,4.5276,13.351
1.045,1.07,1.0614,-4.617,-13.025,-13.449,215.71,42.536,-3.1842,8.2587,0.99073,-0.39246,-0.21365,19.041,14.09,13.785,6.4715,3.9783,1.8598,5.4235,1.7339,12.381,6.3327,11.885,3.728,18.611
1.045,1.07,1.0504,-5.1685,-14.518,-15.437,240.53,55.192,-3.458,6.2925,2.0898,2.4925,0.63806,25.629,17.462,8.9648,7.6412,3.6402,1.8013,4.3315,1.446,9.3021,6.5073,23.075,5.9298,12.134
1.045,1.07,1.0472,-5.3146,-14.569,-15.306,247.12,66.721,-4.0346,8.2266,2.1393,-1.34,-0.22498,27.852,23.404,10.177,5.5368,3.0926,1.6088,6.607,1.3809,9.6727,5.8049,14.071,6.122,18.925
1.045,1.07,1.0514,-4.7817,-13.12,-13.694,222.59,54.289,-1.8453,5.3641,2.2402,-0.30891,0.71798,23.532,20.557,7.9892,6.3154,4.9743,2.124,6.1328,1.7789,7.4205,6.0779,13.642,5.2952,19.807
