V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,Q5,P7,Q7,P9,Q9,P10,Q10,P11,Q11,P12,Q12,P13,Q13,P14,Q14,LoadMargin
1.045,1.07,1.0558,-4.6171,-12.49,-13.28,215.51,46.127,-4.4751,10.468,1.7562,-0.43184,-0.74306,23.829,17.776,6.741,5.2026,3.2066,2.2297,4.9905,1.7186,4.2533,4.8572,17.456,6.9374,10.838
1.045,1.07,1.0583,-4.4569,-12.157,-12.525,208.43,41.668,-3.769,12.172,1.5872,0.59176,1.5994,18.641,18.37,8.5147,5.2313,3.435,1.3227,5.0138,1.5003,9.1198,4.8098,11.219,4.2022,12.42
1.045,1.07,1.0632,-4.6511,-13.088,-13.941,217.14,41.896,-4.6641,6.662,1.504,-1.7057,-1.791,24.831,10.012,12.111,7.2095,4.8915,2.1683,4.922,1.8846,8.4213,5.8026,16.064,5.475,16.483
1.045,1.07,1.0561,-5.5008,-16.813,-18.132,256.57,39.825,-3.0755,5.5182,0.96482,-0.88726,0.024839,49.102,9.2942,11.336,6.7749,0.65802,1.5897,7.9861,1.0889,21.865,5.8876,17.859,6.9014,1.6414
1.045,1.07,1.048,-5.0823,-14.581,-14.456,237.01,55.53,-4.7044,8.529,2.3979,2.9071,-1.7233,16.461,24.42,11.097,7.6872,2.2958,3.68,8.1794,1.4638,17.977,5.065,12.993,5.5033,6.7968
1.045,1.07,1.0462,-5.7492,-16.235,-17.124,267.28,68.687,-4.2496,9.0402,2.1414,0.58822,-0.73372,38.607,24.202,9.6398,4.9911,4.5523,1.7272,8.8823,1.2187,15.494,6.39,7.6187,3.9644,11.778
1.045,1.07,1.0537,-5.2096,-13.857,-15.637,241.73,63.704,-3.2499,4.2003,2.0925,0.38494,-0.25355,43.634,16.928,6.4192,4.5155,2.6628,1.8135,6.4591,1.3672,2.8797,10.465,9.8917,2.9917,7.9054
1.045,1.07,1.0556,-4.4725,-13.139,-13.59,209.42,28.97,-4.5558,8.4352,2.0676,0.093529,1.6848,28.491,21.809,10.418,5.5786,4.1042,1.2465,6.3758,1.7705,15.453,1.8788,8.9053,1.2778,13.884
1.045,1.07,1.0583,-5.356,-15.55,-16.491,249.8,49.687,-5.0139,9.1037,0.76247,1.9499,0.99921,32.555,12.228,15.56,6.941,3.2961,0.86373,6.5756,1.775,17.843,5.8953,10.987,3.8339,9.2958
1.045,1.07,1.0535,-5.3222,-15.1,-16.296,247.94,53.453,-4.3263,8.8942,1.1617,-1.1342,-1.1967,36.334,18.098,13.329,4.9016,3.4741,1.8867,4.2762,1.2402,13.989,4.1035,13.265,4.5375,9.8162
1.045,1.07,1.0627,-4.4554,-12.782,-13.078,208.49,35.458,-4.4796,8.3121,2.1484,-0.26456,-1.4556,18.905,15.141,11.682,5.0271,4.4631,0.82861,4.7084,1.5648,14.373,8.1783,12.653,4.6389,15.753
1.045,1.07,1.0519,-4.9959,-14.425,-15.141,233.02,45.519,-4.2085,7.1805,2.6056,0.58714,-1.7479,25.797,21.313,14.696,5.2384,2.6516,1.4548,7.1989,1.1358,11.791,6.1021,16.952,4.9252,7.8144
1.045,1.07,1.0568,-5.0628,-13.943,-14.619,235.89,57.509,-3.6176,9.6197,1.7897,-1.1517,-0.43878,26.779,12.236,8.2301,10.512,3.6056,2.8455,4.2494,2.1883,12.824,5.9565,13.424,4.331,11.193
1.045,1.07,1.0678,-4.3957,-12.73,-12.982,205.75,33.917,-4.7791,6.5611,1.5996,-0.50667,-0.55325,19.112,10.525,6.0654,4.4534,4.8545,2.0379,4.153,1.1519,14.986,4.1163,18.522,5.1522,17.25
1.045,1.07,1.0601,-5.0868,-14.848,-15.229,237.46,47.348,-3.0422,8.6694,1.9853,-0.16991,0.65123,25.905,11.581,10.472,6.5977,4.1987,1.7251,5.6223,2.0328,19.964,4.4797,14.408,6.0878,12.537
1.045,1.07,1.0527,-5.5178,-15.731,-16.697,256.72,60.963,-3.0796,7.1415,1.2879,-0.31575,1.081,29.58,14.878,14.236,5.6023,4.9037,2.1748,5.2743,1.7471,13.46,5.8829,18.254,6.7401,13.092
1.045,1.07,1.0577,-5.0669,-14.751,-15.36,236.41,46.384,-4.3361,7.1097,1.4396,1.1693,1.1615,32.142,15.85,6.0403,6.2582,2.5434,1.4021,6.3769,1.2856,18.568,7.7391,15.141,1.9477,7.5979
1.045,1.07,1.0488,-5.3872,-15.197,-15.947,250.62,62.996,-3.5134,6.7195,0.97769,-1.466,0.17002,27.649,18.606,14.267,8.4242,2.4468,1.7065,5.9476,1.592,13.653,6.2343,15.886,6.0062,6.7553
1.045,1.07,1.0503,-4.9961,-13.901,-14.706,232.55,54.457,-4.1055,5.5333,1.6804,2.2005,1.0357,28.29,21.153,11.005,6.8749,3.4523,1.5863,8.6969,0.51128,8.167,3.3188,10.289,4.6097,10.599
1.045,1.07,1.0536,-4.7105,-13.774,-13.92,220.35,38.146,-3.2734,9.6867,1.4711,0.23843,-0.031344,20.709,18.762,8.4697,5.8916,2.5355,1.4802,6.2119,1.6632,15.622,6.7671,19.221,8.2149,7.7678
1.045,1.07,1.0509,-5.4592,-15.171,-15.923,253.66,68.968,-4.3242,5.7661,2.1635,0.40307,0.064241,27.829,19.769,7.2809,5.2726,3.7991,1.926,7.7133,1.0511,10.041,5.5321,18.98,5.561,10.486
1.045,1.07,1.0546,-4.9878,-14.24,-14.81,232.48,50.52,-3.4498,6.2181,2.2591,-0.27773,-0.7078,21.811,18.208,10.346,7.0628,3.4561,0.78651,3.5355,0.94817,13.633,5.2714,22.487,4.0332,10.205
1.045,1.07,1.0558,-3.8617,-10.69,-11.103,180.72,27.962,-3.6328,4.2524,1.2585,-1.025,-0.10322,22.653,19.551,7.5119,9.1834,5.1383,0.98088,5.416,1.7249,6.3032,9.0384,6.6477,3.5868,20.7
1.045,1.07,1.0538,-4.9411,-15.022,-15.398,230.94,36.545,-3.3209,5.8823,1.1727,-1.6656,0.85894,31.382,20.065,11.849,4.5062,4.7762,1.203,5.6279,2.0142,22.741,6.5182,13.356,4.1045,13.896
1.045,1.07,1.0665,-4.2611,-12.002,-12.521,199.35,33.224,-4.7091,6.4364,1.637,0.19988,-0.81535,22.447,13.074,9.0199,2.3479,2.6154,3.0356,5.6508,1.9231,11.585,3.1165,10.833,5.5725,9.8976
1.045,1.07,1.0543,-4.1777,-12.586,-13.143,196.19,14.578,-5.6388,8.5212,1.6979,0.60174,0.0083913,29.147,18.334,7.8521,8.9603,3.2171,0.82129,4.3467,1.7336,14.142,5.931,16.543,5.2701,10.774
1.045,1.07,1.067,-4.5348,-12.574,-12.899,211.74,46.203,-3.7108,6.7336,1.1624,-0.15171,0.21456,18.344,12.318,6.832,6.0961,3.4797,1.6784,7.086,1.8954,10.386,5.8079,14.355,0.18694,12.489
1.045,1.07,1.0569,-5.6666,-16.466,-17.894,264.09,51.012,-3.6143,11.136,1.287,2.1519,-0.68891,43.467,12.881,6.1569,4.4763,4.9259,1.9189,6.4806,1.9463,13.847,4.4531,20.93,3.8377,12.597
1.045,1.07,1.0582,-5.0576,-14.288,-14.66,235.91,54.876,-5.8462,9.0099,1.6583,-0.87456,-1.0438,20.397,17.919,8.7805,5.7035,4.5187,1.7861,6.2035,2.4638,12.603,4.6913,19.477,2.6332,13.839
1.045,1.07,1.0629,-4.5687,-12.371,-12.641,212.83,54.511,-2.9912,4.4501,1.5427,0.29885,-0.49731,19.36,13.731,4.8919,6.4976,3.5872,2.2411,4.504,0.75521,13.29,6.6564,9.3854,3.7253,12.837
1.045,1.07,1.0596,-5.107,-14.362,-14.893,238.18,54.272,-2.5612,10.425,1.7056,-0.73929,-0.93759,26.463,14.552,10.312,4.7382,3.0064,1.7961,6.4537,1.2619,15.518,6.9154,11.483,5.2964,9.2287
1.045,1.07,1.0495,-4.7487,-14.172,-14.605,221.87,36.784,-4.5189,4.6815,0.51069,-1.238,0.1033,31.618,23.177,5.0787,7.2818,4.2849,1.4467,6.8456,1.6338,15.479,3.9902,18.709,4.2468,12.737
1.045,1.07,1.051,-4.5184,-13.08,-13.752,211.39,31.939,-5.0198,8.453,1.5743,-1.323,-0.9215,34.406,19.872,5.1147,11.127,2.1587,1.3529,4.6304,1.3992,14.256,3.9794,13.289,4.0411,7.0365
1.045,1.07,1.0665,-5.1393,-14.333,-15.545,239.51,52.512,-4.5594,8.4431,1.3689,-0.54941,-1.7576,28.808,7.7034,13.459,2.7775,2.666,1.6729,5.2858,2.6479,9.5207,6.6929,18.069,6.0162,8.114
1.045,1.07,1.0659,-5.1731,-15.618,-16.175,241.94,38.423,-5.0212,9.7247,1.4012,-0.17476,-0.046228,30.19,6.1449,9.8145,7.8442,4.7735,2.4099,7.5516,1.1081,19.936,5.9307,20.073,2.8851,13.663
1.045,1.07,1.046,-5.2362,-14.835,-16.338,243.73,49.582,-4.4978,6.6187,1.5854,1.7316,-0.91575,35.811,20.282,14.303,7.4885,1.9142,2.2876,5.51,1.6625,6.8173,4.9953,19.569,5.9302,5.15
1.045,1.07,1.0659,-4.6623,-13.684,-13.907,217.9,39.495,-3.6592,5.2521,1.5296,-0.53469,0.20343,20.225,10.297,8.5725,5.3353,2.6093,1.9805,5.9147,1.5257,17.843,3.3082,19.257,4.8168,8.5647
1.045,1.07,1.0522,-4.9653,-14.52,-15.024,231.69,44.393,-3.9839,6.3096,1.7701,0.79991,-1.3534,25.936,18.368,11.625,9.1946,4.1678,1.413,6.5603,2.3063,15.12,2.9167,16.266,5.4603,12.344
1.045,1.07,1.0524,-5.2742,-14.387,-15.499,245.17,63.074,-2.4369,7.391,1.876,0.72692,-0.1328,36.28,17.102,4.4341,5.2337,3.3159,2.2591,5.7816,1.1155,9.7938,6.0822,12.581,6.8715,9.6802
1.045,1.07,1.0557,-4.4282,-12.883,-12.64,207.14,39.049,-4.7306,6.0233,1.4282,-0.62132,1.0162,18.183,18.821,4.8456,9.5612,3.6895,1.7979,5.094,0.96459,19.334,5.2898,13.354,3.7348,12.761
1.045,1.07,1.0598,-4.3478,-13.596,-14.176,204.22,11.437,-5.4036,7.1912,1.4089,0.72474,0.52668,30.897,16.035,8.0284,5.3172,4.2359,2.3557,7.0999,1.6119,15.233,4.4694,21.329,2.8741,13.354
1.045,1.07,1.0556,-4.4521,-12.546,-13.062,207.67,42.24,-4.2117,2.5831,0.84625,-0.2739,0.010578,21.197,21.506,10.899,4.8372,2.3181,2.0342,2.751,1.6582,13.364,4.4608,14.39,2.9111,8.0348
1.045,1.07,1.0575,-4.9381,-13.927,-14.494,230.26,50.374,-2.6419,7.7788,1.7214,0.52857,-1.4069,23.403,16.214,9.6168,4.4974,2.792,2.5164,7.872,1.9616,10.296,5.1068,17.258,6.6128,8.6808
1.045,1.07,1.0598,-5.4401,-15.107,-16.355,252.84,63.807,-2.5471,5.5689,1.0324,0.88926,-0.43699,37.927,14.24,1.7935,1.7826,1.3117,1.5227,7.3878,1.4478,10.185,3.0807,21.163,4.6787,3.6667
1.045,1.07,1.0525,-4.8935,-14.066,-14.843,228.42,43.155,-5.4945,7.7318,1.2746,-0.053978,-1.3047,30.875,22.619,8.5103,3.5746,4.1736,2.4597,4.2005,1.6754,13.879,3.8455,15.849,4.6066,12.769
1.045,1.07,1.0594,-4.6725,-13.003,-13.68,217.83,47.608,-5.0111,4.846,1.4945,0.27974,0.43779,25.366,15.782,5.618,5.2274,3.3201,2.2204,7.8417,1.3933,6.9598,5.6305,16.872,4.0696,11.156
1.045,1.07,1.0645,-4.9125,-13.651,-14.11,228.96,55.31,-2.5409,6.9574,1.0414,-0.59907,0.0042115,14.615,7.9019,11.902,7.911,3.5724,2.1051,2.7977,1.4805,13.021,3.3968,21.054,5.3101,11.38
1.045,1.07,1.0473,-5.4825,-15.65,-16.777,255.18,56.644,-2.8198,8.6959,2.1027,-0.085376,-0.82231,34.823,20.922,10.932,4.9082,5.4637,2.5511,7.3158,0.84654,8.7554,8.3888,19.574,5.7992,14.288
1.045,1.07,1.0639,-4.9147,-12.822,-13.694,228.75,63.497,-5.7704,9.3539,1.649,-0.30041,-0.34623,25.392,7.8471,3.1189,7.5487,3.2792,2.3105,7.7996,1.7052,2.3398,7.7081,14.169,6.2615,10.97
1.045,1.07,1.0573,-4.5813,-13.337,-14.017,214.04,35.114,-6.0089,4.7357,1.8858,0.27196,0.58265,27.459,16.129,8.0748,6.974,2.6186,2.0154,4.5748,2.0042,13.505,8.2927,18.802,3.1436,8.4864
1.045,1.07,1.0665,-5.3628,-15.474,-16.286,249.78,55.673,-2.8196,5.961,1.6509,0.53335,-0.12027,35.357,4.865,5.3549,6.9303,3.6386,1.849,4.9371,1.5528,21.765,6.0892,14.191,3.8591,10.427
1.045,1.07,1.0614,-5.0661,-14.713,-15.996,236.49,39.478,-4.3649,8.5475,1.7515,0.22816,0.57776,39.233,8.8686,8.4975,6.295,5.2161,1.8424,4.8125,1.151,13.166,4.7243,16.402,4.8136,15.436
1.045,1.07,1.0615,-4.9971,-14.272,-14.933,233.06,49.303,-5.5556,6.6409,1.4367,0.77127,0.4384,28.029,11.643,3.8795,5.5657,5.1614,1.3714,4.5211,1.6217,14.609,6.3533,19.459,5.4714,15.851
1.045,1.07,1.0485,-5.4857,-15.348,-16.12,255.07,66.495,-3.8901,7.3262,1.3771,0.33427,0.053009,31.215,21.224,5.903,5.5446,4.9624,1.6157,4.02,0.57443,14.806,7.52,17.012,5.7044,13.529
1.045,1.07,1.0494,-4.9411,-14.47,-14.936,230.9,40.553,-2.7017,10.646,2.3383,-1.5487,-0.16543,24.187,20.118,14.28,8.7386,3.957,1.7041,5.0385,1.7919,14.616,7.8705,18.684,4.6163,11.424
1.045,1.07,1.0608,-5.8748,-16.765,-17.814,272.98,69.787,-2.2419,6.5167,2.1777,0.09258,-1.1696,43.057,9.214,5.2023,4.22,4.4604,2.1734,6.8317,2.0014,21.434,3.4568,10.675,6.1105,11.419
1.045,1.07,1.0514,-4.6102,-13.086,-13.029,215.28,47.203,-6.4019,6.7278,1.818,-0.66764,0.20531,18.031,25.897,7.0482,5.8566,4.0343,1.2918,3.6271,0.6755,17.4,5.9493,13.014,3.3013,13.484
1.045,1.07,1.0668,-5.0797,-15.006,-15.708,237.45,39.52,-2.2762,10.269,1.5184,-0.02418,-0.14273,31.945,6.8885,6.8583,3.7028,2.9417,1.2087,6.2844,1.4327,18.689,7.1905,19.815,5.9294,8.6806
1.045,1.07,1.067,-4.6451,-12.562,-12.81,216.41,57.623,-3.8796,4.8878,1.2042,-1.2021,-2.1527,15.648,13.165,8.378,3.5434,4.0729,0.66047,4.3359,1.924,13.042,11.096,10.684,3.7557,14.452
1.045,1.07,1.0558,-4.6751,-14.189,-14.362,218.71,33.427,-4.9065,4.6526,0.82227,-1.3859,-0.6671,25.651,20.184,9.8253,5.8146,4.9188,1.9051,8.6,2.6662,17.118,4.873,16.611,3.4668,15.298
1.045,1.07,1.0514,-4.8543,-14.141,-14.624,226.68,41.285,-3.5652,7.6895,2.1907,0.64885,-0.64245,26.438,25.766,8.6605,0.96912,4.1836,1.3636,7.9356,2.0594,11.976,5.1218,17.855,5.2706,12.597
1.045,1.07,1.0563,-5.2073,-15.654,-15.844,243.45,42.837,-3.3582,10.903,1.5343,-0.12191,-0.28979,27.835,16.414,8.8451,5.9358,3.9539,1.925,4.6684,1.955,25.581,6.0173,17.158,4.7262,11.065
1.045,1.07,1.0738,-4.1679,-11.878,-11.888,195.03,35.285,-4.3855,4.1159,2.0001,-0.10311,0.011922,12.823,7.0022,8.2806,4.5803,4.0074,1.368,4.2424,1.7985,16.694,2.9832,12.589,4.5861,15.659
1.045,1.07,1.0489,-5.4999,-16,-16.79,256.04,56.851,-2.8111,7.2289,2.3085,-0.90808,0.82969,34.583,19.718,10.351,6.8535,1.1717,1.2912,4.929,1.2042,20.079,6.0971,18.558,4.0063,3.055
1.045,1.07,1.0527,-5.3484,-14.532,-15.955,248.8,61.796,-3.8248,9.9272,0.90094,-0.96178,-0.29226,43.654,15.85,9.0107,8.031,0.28988,1.4676,6.3374,1.6029,11.297,5.5707,5.3958,4.1898,0.84025
1.045,1.07,1.0532,-4.8826,-14.098,-14.718,228.29,38.358,-2.6352,12.305,1.2282,1.7235,2.6775,31.937,15.912,3.9136,8.3552,3.3848,2.2483,7.0241,1.7274,13.18,3.5299,16.409,5.3707,10.337
1.045,1.07,1.0485,-5.2438,-14.643,-15.596,243.9,59.031,-2.63,6.2169,1.4612,1.007,-0.40831,23.801,20.323,16.895,7.5051,5.3061,2.3048,4.5191,1.05,8.5879,6.7347,16.724,4.3517,15.015
1.045,1.07,1.0614,-4.4429,-12.707,-13.374,207.8,33.087,-3.7577,7.2134,1.2645,-0.0065061,-0.69135,26.53,14.845,9.2163,6.0448,2.601,2.2213,5.608,2.2706,11.698,6.6817,13.726,2.6968,9.126
1.045,1.07,1.0535,-5.2664,-14.928,-15.597,245.45,55.772,-1.8836,10.11,1.0217,-0.77189,0.75926,31.598,19.955,10.528,3.5107,1.8174,2.1436,6.5864,2.5058,16.853,5.2549,11.207,3.9788,5.2692
1.045,1.07,1.0613,-4.8326,-14.457,-14.856,225.98,35.509,-3.3702,7.1107,1.6355,1.002,-0.92107,26.074,16.013,11.427,1.9224,4.015,2.0276,7.3632,1.1206,18.542,6.732,15.015,5.0007,12.44
1.045,1.07,1.0553,-4.5206,-12.945,-13.515,211.42,35.435,-4.6566,8.2964,1.3616,-1.1803,-1.606,25.498,20.911,8.9663,4.1598,3.1277,1.4068,3.2322,1.8986,13.236,3.4492,16.291,6.2917,10.414
1.045,1.07,1.0534,-5.372,-15.273,-15.862,249.99,62.74,-3.4073,6.1619,1.297,-1.9906,-0.75963,27.419,19.982,11.618,3.6557,3.2133,1.2422,6.6163,1.8262,15.601,6.2222,16.186,5.295,9.0219
1.045,1.07,1.0489,-4.7041,-12.988,-14.362,219.25,41.948,-4.4523,6.7255,1.6107,-0.060641,1.9911,34.747,24.027,14.858,3.9737,3.3236,1.6985,4.8367,1.5332,5.0771,3.6283,8.6499,3.2864,10.541
1.045,1.07,1.0567,-3.9854,-10.986,-11.168,186.57,30.987,-3.7538,7.071,1.7357,2.4376,-0.053327,14.942,20.198,9.6227,6.2299,4.5014,1.5077,7.5576,2.6951,5.6817,7.6418,7.4617,5.5211,17.884
1.045,1.07,1.0547,-5.0618,-14.579,-15.186,236.12,48.481,-4.289,7.7711,1.1698,0.7858,0.61634,24.449,15.565,10.033,8.1976,3.0326,1.728,4.1801,2.0931,15.222,3.6619,21.104,4.9589,8.8507
1.045,1.07,1.0582,-4.6237,-13.084,-14.471,215.89,33.506,-3.7082,6.9922,1.5304,0.73035,1.3951,37.518,10.461,11.842,7.3409,3.6205,1.5686,5.1968,1.588,7.9383,7.9257,9.6811,6.5275,11.887
1.045,1.07,1.0517,-4.4803,-13.442,-14.213,209.93,21.36,-2.2709,8.6863,1.1709,-0.7335,0.42832,35.974,17.809,7.796,8,1.6573,1.5183,8.2141,1.4348,11.782,5.7632,16.75,7.0814,5.1041
1.045,1.07,1.0575,-4.8477,-13.484,-14.889,225.96,43.164,-2.2219,7.437,1.4843,0.64249,0.43807,35.193,14.19,12.066,4.5856,4.1351,0.76724,7.5415,1.3133,3.5931,6.1799,12.368,5.6284,13.072
1.045,1.07,1.0461,-4.4797,-13.533,-14.138,209.79,22.839,-2.8004,7.175,1.8044,-1.0103,-0.15052,33.853,24.574,9.7454,8.007,3.8995,1.6331,6.3419,1.3879,14.091,6.3431,14.437,5.123,11.751
1.045,1.07,1.0519,-5.1038,-14.792,-15.81,237.93,45.522,-3.5283,6.4735,1.5411,-0.032414,0.22119,36.476,17.967,9.2821,7.2954,4.3194,1.6696,6.0799,1.4766,13.155,8.5577,15.541,3.1476,12.41
1.045,1.07,1.057,-4.2423,-12.807,-13.388,199.42,13.452,-4.9153,11.347,1.3495,-0.6894,-0.74568,23.253,18.527,12.927,5.1329,3.3339,1.6845,4.377,2.6189,11.275,4.3416,22.514,5.4232,10.574
1.045,1.07,1.0488,-4.8105,-14.47,-14.916,224.67,36.777,-4.051,3.8153,0.77002,-0.41887,0.87882,32.255,22.662,9.1973,6.7937,3.3671,1.9,7.3812,0.91427,18.109,3.287,14.347,5.3905,9.9222
1.045,1.07,1.0601,-4.8646,-13.898,-14.731,227.04,42.742,-4.1612,7.5052,1.6331,1.5269,-0.17505,33.276,16.248,6.2902,4.3199,3.5081,1.4079,5.9628,1.598,14.574,4.801,11.8,2.5417,11.214
1.045,1.07,1.0435,-4.7743,-13.805,-13.949,223.03,42.94,-3.4741,9.1162,1.3881,0.45046,1.1485,20.773,28.936,7.3206,5.6237,1.9704,1.1496,9.2889,2.2442,9.4816,7.3872,21.85,5.6472,5.6333
1.045,1.07,1.0664,-4.8926,-13.895,-14.269,228.38,48.975,-4.1607,8.1579,1.696,0.91029,0.51196,19.094,8.3803,10.536,7.141,4.591,1.3404,5.8396,0.83462,15.156,3.8729,15.042,3.9817,14.895
1.045,1.07,1.0673,-3.8881,-10.648,-10.969,181.96,30.508,-3.5787,4.9028,2.06,0.70284,-0.3621,19.942,10.352,6.243,6.1107,4.0302,1.8991,4.9023,1.7052,10.501,5.4422,4.3208,6.5319,16.952
1.045,1.07,1.0642,-4.7606,-13.015,-13.916,221.87,49.82,-2.5265,7.047,1.7311,0.2117,-0.3822,25.662,5.5376,7.7199,9.401,3.6489,1.6984,5.4066,1.5891,7.3687,7.3101,15.491,6.4607,12.195
1.045,1.07,1.0568,-5.3831,-15.933,-16.69,250.82,50.289,-1.8369,5.3638,1.1113,1.4686,1.3359,38.942,13.882,4.8348,5.5901,5.6585,1.4495,6.2753,0.74185,21.733,4.2972,13.786,4.3722,15.459
1.045,1.07,1.0536,-4.7497,-13.721,-14.166,222.21,37.63,-3.2744,11.654,1.1554,-0.30684,0.46516,30.699,19.055,3.2087,7.0377,3.1012,2.1242,3.8089,1.1264,17.461,3.859,15.471,5.0491,9.8168
1.045,1.07,1.0526,-6.159,-16.148,-16.964,285.47,99.145,-5.1829,11.619,1.7027,0.46472,-1.8563,25.459,16.675,7.4174,6.5355,2.4665,2.0028,7.9226,1.6811,9.1425,6.67,15.376,5.5003,6.2142
1.045,1.07,1.0524,-5.3852,-14.874,-15.908,250.44,64.809,-5.1823,7.3655,1.228,-0.67085,-2.0513,29.17,20.751,9.3822,4.5035,4.5879,1.7492,1.5239,1.2072,12.445,5.4793,19.322,3.8201,12.941
1.045,1.07,1.0524,-4.9952,-13.662,-13.967,232.62,61.066,-4.1663,8.3974,1.6247,0.95172,1.1173,18.785,19.687,9.7653,8.7097,5.4494,1.6348,7.2208,1.8399,9.6866,3.011,10.873,4.1587,17.225
1.045,1.07,1.0545,-4.9018,-14.192,-14.465,228.72,47.999,-3.2199,6.2586,1.1346,-1.1557,0.05731,20.435,18.581,11.17,6.2905,5.0002,2.9132,6.8126,2.5673,13.443,7.4392,18.477,3.9192,15.244
1.045,1.07,1.0497,-4.9437,-15.652,-16.282,231.64,21.076,-3.2895,8.7031,1.8284,-1.2026,1.3199,38.212,23.659,14.446,4.0099,2.8251,0.72138,10.045,2.1373,19.884,3.7995,17.079,2.8241,7.5131
1.045,1.07,1.0589,-5.081,-15.364,-16.307,237.33,35.489,-3.4604,6.1132,1.3664,-1.0468,0.69225,44.353,14.078,11.036,5.2004,4.0664,1.7079,6.9276,1.5777,22.836,5.7718,6.6384,2.1521,11.71
1.045,1.07,1.0505,-4.8567,-14.088,-14.661,227.06,39.182,-5.2601,10.732,1.3667,0.14534,-0.88481,28.164,23.064,13.521,5.6368,5.0098,2.1571,6.1161,1.1151,14.213,3.6487,10.125,5.24,15.43
1.045,1.07,1.0589,-5.0205,-14.112,-14.998,234.01,51.422,-5.3094,6.9179,0.57667,0.82743,-1.13,29.568,17.04,10.975,3.8365,2.9207,1.4414,5.7094,2.3329,13.098,6.2605,11.986,3.4255,9.1222
1.045,1.07,1.0498,-5.0992,-15.158,-16.035,238.38,36.216,-2.5052,11.543,1.3929,-1.1526,-1.1971,40.092,20.982,6.0766,5.2493,5.3697,1.6316,6.0242,0.97242,15.553,5.2877,17.518,5.8875,14.857
1.045,1.07,1.0575,-5.0012,-13.732,-14.684,233.25,50.962,-3.8803,11.694,1.6559,1.7192,-1.1186,31.58,14.395,7.5476,7.3771,4.1661,1.0953,6.1195,1.9029,9.5788,5.1948,9.4849,5.4374,13.192
1.045,1.07,1.0514,-5.2074,-13.971,-15.544,242.16,59.372,-4.0144,9.1723,1.5509,0.2547,-1.2413,41.282,16.577,7.7699,8.1895,2.369,1.5721,3.9059,1.6035,7.3423,7.1452,9.2646,4.962,7.0306
1.045,1.07,1.0588,-5.0218,-14.725,-15.383,234.51,43.195,-5.4366,7.7503,1.7157,-1.0955,-1.6854,36.689,15.552,7.3725,4.4774,1.8896,2.1823,7.6495,1.9115,19.451,5.4838,10.94,5.5592,5.7251
1.045,1.07,1.0602,-4.9454,-14.928,-15.865,231.31,29.548,-3.0877,8.8151,2.5971,0.40907,-0.50355,37.995,13.784,8.0956,5.0214,0.57826,2.5567,7.8092,1.3203,17.101,3.9901,20.429,2.0199,1.6747
1.045,1.07,1.0566,-4.725,-13.062,-13.654,220.29,49.958,-3.8594,6.3979,0.73764,0.46013,-0.1025,21.932,18.111,8.3121,5.3653,4.7202,3.024,8.0548,1.9608,5.4071,3.7804,15.737,4.4763,15.699
1.045,1.07,1.0563,-5.1248,-14.366,-15.795,238.35,53.182,-4.0968,3.3852,1.2975,-0.2683,1.0363,44.523,14.935,5.8051,4.0608,4.2106,2.397,6.1211,1.7869,11.021,4.987,9.3202,4.5172,12.565
1.045,1.07,1.0459,-4.4322,-13.099,-13.499,207.43,27.432,-2.3667,7.5244,2.4861,0.76227,-1.0507,27.491,27.751,8.357,6.4013,3.183,1.1473,6.3031,1.0853,12.844,5.5339,15.331,5.2683,9.9382
1.045,1.07,1.059,-5.0897,-14.155,-14.162,236.97,65.039,-4.5664,6.3929,1.9438,-0.24405,-0.49282,13.567,12.686,10.591,8.7301,3.8588,2.8099,5.7423,0.93543,16.381,4.2426,14.604,6.5377,11.954
1.045,1.07,1.0536,-4.8766,-13.744,-14.305,227.69,47.214,-5.2821,10.501,2.0991,-1.2641,-0.3768,25.399,17.923,10.983,6.9871,1.841,1.7225,8.9898,2.1913,8.8203,6.0845,15.175,6.7845,5.7722
1.045,1.07,1.0655,-4.2192,-11.707,-11.821,197.4,37.806,-3.9651,7.7105,1.7807,-0.051009,0.41843,18.297,14.019,7.3433,4.2775,3.5579,0.058492,4.8737,1.2632,14.713,5.5751,6.0173,5.8928,13.801
1.045,1.07,1.0611,-4.8373,-13.8,-14.537,225.91,41.214,-0.34117,9.8244,1.9672,0.41909,-0.3844,26.201,13.735,9.7827,3.1141,3.5013,1.784,4.908,0.90445,12.687,7.8735,17.49,5.1063,11.052
1.045,1.07,1.053,-4.9772,-13.422,-14.064,231.68,60.989,-3.7889,8.4758,1.4444,-0.65563,0.99754,21.805,21.892,9.7327,5.4943,2.2577,1.5449,2.615,1.5546,11.26,2.4162,14.818,2.636,7.1514
1.045,1.07,1.0585,-4.9213,-13.955,-14.635,229.58,47.807,-4.921,7.7347,2.0597,0.30526,0.11072,30.307,11.428,4.1045,9.8188,4.8466,2.7661,7.3247,1.9424,11.125,4.7718,15.804,4.6544,15.23
1.045,1.07,1.0474,-4.6285,-13.449,-13.549,215.8,45.973,-4.7481,1.06,0.79634,-0.6831,0.40867,17.405,28.002,9.8765,6.619,4.6722,1.9001,6.5633,2.027,11.906,4.0164,19.891,2.2828,14.413
